Sample in Buffer,Sample in Window,TRIGGER,design_1_i/adc_interface_0_m_axis_tdata[31:0],design_1_i/adc_interface_0_m_axis_tlast,design_1_i/adc_interface_0_m_axis_tvalid,design_1_i/adc_interface_0_adc_signed_debug[15:0],design_1_i/adc_interface_0_win_coeff_out[15:0],design_1_i/adc_data[13:0],design_1_i/adc_interface_0_adc_data_original[13:0],design_1_i/adc_interface_0_adc_data_original_valid
1405,1405,0,7715,0,0,e19e,46f6,8606,7715,0
1406,1406,0,7715,0,0,1ff7,47c7,8183,7715,0
1407,1407,0,7715,0,0,1e5b,4898,7771,7715,0
1408,1408,0,7715,0,0,e0a4,4969,8356,7715,0
1409,1409,0,7715,0,0,e1d5,4a3a,8661,7715,0
1410,1410,0,7715,0,0,1f90,4b0a,8080,7715,0
1411,1411,0,7715,0,0,1e3e,4bda,7742,7715,0
1412,1412,0,7715,0,0,e08c,4ca9,8332,7715,0
1413,1413,0,7715,0,0,e1a1,4d79,8609,7715,0
1414,1414,0,7715,0,0,1f52,4e47,8050,7715,0
1415,1415,0,7715,0,0,1e73,4f16,7795,7715,0
1416,1416,0,7715,0,0,eeff,4fe4,8959,7715,0
1417,1417,0,7715,0,0,e1ff,50b1,8639,7715,0
1418,1418,0,7715,0,0,edfb,517d,15851,7715,0
1419,1419,0,7715,0,0,1ef3,5249,7923,7715,0
1420,1420,0,7715,0,0,1e82,5315,7810,7715,0
1421,1421,0,7715,0,0,e1d7,53e0,8663,7715,0
1422,1422,0,7715,0,0,ecc7,54aa,11461,7715,0
1423,1423,0,7715,0,0,1ec7,5573,7879,7715,0
1424,1424,0,7715,0,0,1eae,563b,7854,7715,0
1425,1425,0,7715,0,0,e19c,5703,8604,7715,0
1426,1426,0,7715,0,0,e130,57c9,8496,7715,0
1427,1427,0,7715,0,0,1e99,588f,7833,7715,0
1428,1428,0,7715,0,0,1f55,5954,8021,7715,0
1429,1429,0,7715,0,0,e17d,5a18,8573,7715,0
1430,1430,0,7715,0,0,e103,5adb,8451,7715,0
1431,1431,0,7715,0,0,1e25,5b9d,7717,7715,0
1432,1432,0,7715,0,0,1f62,5c5d,8034,7715,0
1433,1433,0,7715,0,0,e1b9,5d1d,8633,7715,0
1434,1434,0,7715,0,0,e06d,5ddb,8301,7715,0
1435,1435,0,7715,0,0,1e17,5e99,7703,7715,0
1436,1436,0,7715,0,0,1f7c,5e99,8060,7715,0
1437,1437,0,7715,0,0,e1dd,5f55,8669,7715,0
1438,1438,0,7715,0,0,e02e,600f,8238,7715,0
1439,1439,0,7715,0,0,1e20,60c9,7712,7715,0
1440,1440,0,7715,0,0,1ff2,6181,8178,7715,0
1441,1441,0,7715,0,0,e1bc,6237,8636,7715,0
1442,1442,0,7715,0,0,1fbe,62ed,8126,7715,0
1443,1443,0,7715,0,0,1e15,63a0,7701,7715,0
1444,1444,0,7715,0,0,e05d,6453,8285,7715,0
1445,1445,0,7715,0,0,e1d7,6504,8663,7715,0
1446,1446,0,7715,0,0,1f78,65b3,8056,7715,0
1447,1447,0,7715,0,0,1e23,6661,7715,7715,0
1448,1448,0,7715,0,0,e08d,670d,8333,7715,0
1449,1449,0,7715,0,0,e188,67b7,8584,7715,0
1450,1450,0,7715,0,0,1f41,6860,8001,7715,0
1451,1451,0,7715,0,0,1e54,6907,7765,7715,0
1452,1452,0,7715,0,0,fedf,69ac,10975,7715,0
1453,1453,0,7715,0,0,e1ef,6a50,8687,7715,0
1454,1454,0,7715,0,0,e967,6af1,11623,7715,0
1455,1455,0,7715,0,0,1efd,6b91,7933,7715,0
1456,1456,0,7715,0,0,1e5d,6c2f,7773,7715,0
1457,1457,0,7715,0,0,e11f,6ccb,8476,7715,0
1458,1458,0,7715,0,0,e137,6d65,8503,7715,0
1459,1459,0,7715,0,0,1e80,6dfd,7808,7715,0
1460,1460,0,7715,0,0,1e99,6e93,7833,7715,0
1461,1461,0,7715,0,0,e144,6f27,8516,7715,0
1462,1462,0,7715,0,0,e107,6fb9,8455,7715,0
1463,1463,0,7715,0,0,1e47,7049,7751,7715,0
1464,1464,0,7715,0,0,1eec,70d7,7916,7715,0
1465,1465,0,7715,0,0,e188,7162,8584,7715,0
1466,1466,0,7715,0,0,e09d,71ec,8349,7715,0
1467,1467,0,7715,0,0,1e23,7273,7715,7715,0
1468,1468,0,7715,0,0,1f22,72f8,7970,7715,0
1469,1469,0,7715,0,0,e170,737b,8560,7715,0
1470,1470,0,7715,0,0,e04f,73fb,8271,7715,0
1471,1471,0,7715,0,0,1e17,747b,7703,7715,0
1472,1472,0,7715,0,0,1f86,7479,8070,7715,0
1473,1473,0,7715,0,0,e195,74f5,8597,7715,0
1474,1474,0,7715,0,0,1ff8,756f,8184,7715,0
1475,1475,0,7715,0,0,1e00,75e6,7680,7715,0
1476,1476,0,7715,0,0,1fc1,765a,8129,7715,0
1477,1477,0,7715,0,0,e19b,76cc,8603,7715,0
1478,1478,0,7715,0,0,1fb4,773c,8116,7715,0
1479,1479,0,7715,0,0,1dfe,77a9,7678,7715,0
1480,1480,0,7715,0,0,1fff,7814,8191,7715,0
1481,1481,0,7715,0,0,e185,787c,8581,7715,0
1482,1482,0,7715,0,0,1f4d,78e2,8013,7715,0
1483,1483,0,7715,0,0,1dfd,7945,7677,7715,0
1484,1484,0,7715,0,0,e063,79a5,8291,7715,0
1485,1485,0,7715,0,0,e15e,7a03,8542,7715,0
1486,1486,0,7715,0,0,1ef9,7a5e,7931,7715,0
1487,1487,0,7715,0,0,1e37,7ab7,7743,7715,0
1488,1488,0,7715,0,0,febf,7b0d,10943,7715,0
1489,1489,0,7715,0,0,e1ff,7b60,8703,7715,0
1490,1490,0,7715,0,0,ed66,7bb1,11618,7715,0
1491,1491,0,7715,0,0,1ed7,7bfe,7895,7715,0
1492,1492,0,7715,0,0,1e53,7c49,7763,7715,0
1493,1493,0,7715,0,0,e0e9,7c92,8425,7715,0
1494,1494,0,7715,0,0,e107,7cd7,8455,7715,0
1495,1495,0,7715,0,0,1e6b,7d1a,7787,7715,0
1496,1496,0,7715,0,0,1e86,7d5a,7814,7715,0
1497,1497,0,7715,0,0,e128,7d97,8488,7715,0
1498,1498,0,7715,0,0,e0ce,7dd1,8398,7715,0
1499,1499,0,7715,0,0,1e28,7e09,7720,7715,0
1500,1500,0,7715,0,0,1ec2,7e3d,7874,7715,0
1501,1501,0,7715,0,0,e16b,7e6f,8555,7715,0
1502,1502,0,7715,0,0,e086,7e9e,8326,7715,0
1503,1503,0,7715,0,0,1e19,7eca,7705,7715,0
1504,1504,0,7715,0,0,1f42,7ef3,8002,7715,0
1505,1505,0,7715,0,0,e180,7f19,8576,7715,0
1506,1506,0,7715,0,0,e031,7f3c,8241,7715,0
1507,1507,0,7715,0,0,1e11,7f1c,7697,7715,0
1508,1508,0,7715,0,0,1f58,7f5d,8024,7715,0
1509,1509,0,7715,0,0,e17d,7f7a,8573,7715,0
1510,1510,0,7715,0,0,1fd5,7f95,8149,7715,0
1511,1511,0,7715,0,0,1ded,7fac,7661,7715,0
1512,1512,0,7715,0,0,1fc2,7fc1,8130,7715,0
1513,1513,0,7715,0,0,e186,7fd3,8582,7715,0
1514,1514,0,7715,0,0,1f78,7fe1,8056,7715,0
1515,1515,0,7715,0,0,1e07,7fed,7687,7715,0
1516,1516,0,7715,0,0,e028,7ff6,8232,7715,0
1517,1517,0,7715,0,0,e17e,7ffc,8574,7715,0
1518,1518,0,7715,0,0,1f4d,7fff,8013,7715,0
1519,1519,0,7715,0,0,1e18,7fff,7704,7715,0
1520,1520,0,7715,0,0,e05d,7ffc,8285,7715,0
1521,1521,0,7715,0,0,e157,7ff6,8535,7715,0
1522,1522,0,7715,0,0,1eef,7fed,7935,7715,0
1523,1523,0,7715,0,0,1e3f,7fe1,7743,7715,0
1524,1524,0,7715,0,0,febf,7fd3,11967,7715,0
1525,1525,0,7715,0,0,e1fb,7fc1,8699,7715,0
1526,1526,0,7715,0,0,e141,7fac,8513,7715,0
1527,1527,0,7715,0,0,1eff,7f95,7935,7715,0
1528,1528,0,7715,0,0,1e7e,7f7a,7806,7715,0
1529,1529,0,7715,0,0,e11d,7f5d,8477,7715,0
1530,1530,0,7715,0,0,e11c,7f3c,8476,7715,0
1531,1531,0,7715,0,0,1e79,7f19,7801,7715,0
1532,1532,0,7715,0,0,1ebd,7ef3,7869,7715,0
1533,1533,0,7715,0,0,e135,7eca,8501,7715,0
1534,1534,0,7715,0,0,e0e2,7e9e,8418,7715,0
1535,1535,0,7715,0,0,1e49,7e6f,7753,7715,0
1536,1536,0,7715,0,0,1ece,7e3d,7886,7715,0
1537,1537,0,7715,0,0,e176,7e09,8566,7715,0
1538,1538,0,7715,0,0,e0c2,7dd1,8386,7715,0
1539,1539,0,7715,0,0,1e3d,7d97,7741,7715,0
1540,1540,0,7715,0,0,1f4a,7d5a,8010,7715,0
1541,1541,0,7715,0,0,e188,7d1a,8584,7715,0
1542,1542,0,7715,0,0,e05f,7cd7,8287,7715,0
1543,1543,0,7715,0,0,1e35,7cd7,7733,7715,0
1544,1544,0,7715,0,0,1f94,7c92,8084,7715,0
1545,1545,0,7715,0,0,e1a9,7c49,8617,7715,0
1546,1546,0,7715,0,0,e00b,7bfe,8203,7715,0
1547,1547,0,7715,0,0,1df6,7bb1,7670,7715,0
1548,1548,0,7715,0,0,1fdf,7b60,8159,7715,0
1549,1549,0,7715,0,0,e1b3,7b0d,8627,7715,0
1550,1550,0,7715,0,0,1fbe,7ab7,8126,7715,0
1551,1551,0,7715,0,0,1e14,7a5e,7700,7715,0
1552,1552,0,7715,0,0,e03f,7a03,8255,7715,0
1553,1553,0,7715,0,0,e1b5,79a5,8629,7715,0
1554,1554,0,7715,0,0,1f64,7945,8036,7715,0
1555,1555,0,7715,0,0,1e27,78e2,7719,7715,0
1556,1556,0,7715,0,0,e095,787c,8341,7715,0
1557,1557,0,7715,0,0,e1af,7814,8623,7715,0
1558,1558,0,7715,0,0,1f35,77a9,7991,7715,0
1559,1559,0,7715,0,0,1f3c,773c,7741,7715,0
1560,1560,0,7715,0,0,fefe,76cc,16126,7715,0
1561,1561,0,7715,0,0,e1fb,765a,8699,7715,0
1562,1562,0,7715,0,0,ed79,75e6,11641,7715,0
1563,1563,0,7715,0,0,1eef,756f,7914,7715,0
1564,1564,0,7715,0,0,1e85,74f5,7813,7715,0
1565,1565,0,7715,0,0,e170,7479,8560,7715,0
1566,1566,0,7715,0,0,e140,73fb,8512,7715,0
1567,1567,0,7715,0,0,1e91,737b,7825,7715,0
1568,1568,0,7715,0,0,1ed0,72f8,7888,7715,0
1569,1569,0,7715,0,0,e158,7273,8536,7715,0
1570,1570,0,7715,0,0,e0cb,71ec,8395,7715,0
1571,1571,0,7715,0,0,1e59,7162,7769,7715,0
1572,1572,0,7715,0,0,1f04,70d7,7940,7715,0
1573,1573,0,7715,0,0,e18e,7049,8590,7715,0
1574,1574,0,7715,0,0,e0a5,6fb9,8357,7715,0
1575,1575,0,7715,0,0,1e35,6f27,7733,7715,0
1576,1576,0,7715,0,0,1f88,6e93,8072,7715,0
1577,1577,0,7715,0,0,e1d5,6dfd,8661,7715,0
1578,1578,0,7715,0,0,e07e,6d65,8318,7715,0
1579,1579,0,7715,0,0,1e40,6d65,7744,7715,0
1580,1580,0,7715,0,0,1f9e,6ccb,8094,7715,0
1581,1581,0,7715,0,0,e1af,6c2f,8623,7715,0
1582,1582,0,7715,0,0,1fff,6b91,8191,7715,0
1583,1583,0,7715,0,0,1e14,6af1,7700,7715,0
1584,1584,0,7715,0,0,1fe5,6a50,8165,7715,0
1585,1585,0,7715,0,0,e1a7,69ac,8615,7715,0
1586,1586,0,7715,0,0,1fb0,6907,8112,7715,0
1587,1587,0,7715,0,0,1e0f,6860,7695,7715,0
1588,1588,0,7715,0,0,e039,67b7,8249,7715,0
1589,1589,0,7715,0,0,e180,670d,8576,7715,0
1590,1590,0,7715,0,0,1f48,6661,8008,7715,0
1591,1591,0,7715,0,0,1e06,65b3,7686,7715,0
1592,1592,0,7715,0,0,e09e,6504,8350,7715,0
1593,1593,0,7715,0,0,e17d,6453,8573,7715,0
1594,1594,0,7715,0,0,1ef8,63a0,7933,7715,0
1595,1595,0,7715,0,0,1ebf,62ed,7743,7715,0
1596,1596,0,7715,0,0,feff,6237,16127,7715,0
1597,1597,0,7715,0,0,e1fb,6181,8699,7715,0
1598,1598,0,7715,0,0,e13b,60c9,8507,7715,0
1599,1599,0,7715,0,0,1eef,600f,7887,7715,0
1600,1600,0,7715,0,0,1e6d,5f55,7789,7715,0
1601,1601,0,7715,0,0,e106,5e99,8452,7715,0
1602,1602,0,7715,0,0,e112,5ddb,8466,7715,0
1603,1603,0,7715,0,0,1e4b,5d1d,7755,7715,0
1604,1604,0,7715,0,0,1ea5,5c5d,7845,7715,0
1605,1605,0,7715,0,0,e157,5b9d,8535,7715,0
1606,1606,0,7715,0,0,e0b9,5adb,8377,7715,0
1607,1607,0,7715,0,0,1e10,5a18,7696,7715,0
1608,1608,0,7715,0,0,1ed3,5954,7891,7715,0
1609,1609,0,7715,0,0,e176,588f,8566,7715,0
1610,1610,0,7715,0,0,e08a,57c9,8330,7715,0
1611,1611,0,7715,0,0,1dfb,5703,7675,7715,0
1612,1612,0,7715,0,0,1f22,563b,7970,7715,0
1613,1613,0,7715,0,0,e173,5573,8563,7715,0
1614,1614,0,7715,0,0,e02e,54fa,8238,7715,0
1615,1615,0,7715,0,0,1de4,54aa,7652,7715,0
1616,1616,0,7715,0,0,1f72,53e0,8050,7715,0
1617,1617,0,7715,0,0,e16d,5315,8557,7715,0
1618,1618,0,7715,0,0,1fa7,5249,8103,7715,0
1619,1619,0,7715,0,0,1ddb,517d,7643,7715,0
1620,1620,0,7715,0,0,1fd0,50b1,8144,7715,0
1621,1621,0,7715,0,0,e176,4fe4,8566,7715,0
1622,1622,0,7715,0,0,1f67,4f16,8039,7715,0
1623,1623,0,7715,0,0,1de5,4e47,7653,7715,0
1624,1624,0,7715,0,0,e017,4d79,8215,7715,0
1625,1625,0,7715,0,0,e169,4ca9,8553,7715,0
1626,1626,0,7715,0,0,1f25,4bda,7973,7715,0
1627,1627,0,7715,0,0,1dfd,4b0a,7677,7715,0
1628,1628,0,7715,0,0,e06b,4a3a,8299,7715,0
1629,1629,0,7715,0,0,e131,4969,8499,7715,0
1630,1630,0,7715,0,0,1fb2,4898,7859,7715,0
1631,1631,0,7715,0,0,1ebb,47c7,7739,7715,0
1632,1632,0,7715,0,0,fef9,46f6,16121,7715,0
1633,1633,0,7715,0,0,e1d6,4624,8662,7715,0
1634,1634,0,7715,0,0,ed16,4553,11542,7715,0
1635,1635,0,7715,0,0,1ed3,4481,7891,7715,0
1636,1636,0,7715,0,0,1e53,43b0,7763,7715,0
1637,1637,0,7715,0,0,e0eb,42de,8427,7715,0
1638,1638,0,7715,0,0,e0e9,420c,8425,7715,0
1639,1639,0,7715,0,0,1e40,413b,7744,7715,0
1640,1640,0,7715,0,0,1e88,4069,7816,7715,0
1641,1641,0,7715,0,0,e128,3f98,8488,7715,0
1642,1642,0,7715,0,0,e0a5,3ec7,8357,7715,0
1643,1643,0,7715,0,0,1e21,3df6,7713,7715,0
1644,1644,0,7715,0,0,1eda,3d25,7898,7715,0
1645,1645,0,7715,0,0,e12a,3c54,8490,7715,0
1646,1646,0,7715,0,0,e049,3b84,8265,7715,0
1647,1647,0,7715,0,0,1e01,3ab4,7681,7715,0
1648,1648,0,7715,0,0,1f2a,39e5,7978,7715,0
1649,1649,0,7715,0,0,e164,3916,8548,7715,0
1650,1650,0,7715,0,0,1ff7,3847,8183,7715,0
1651,1651,0,7715,0,0,1ddd,3847,7645,7715,0
1652,1652,0,7715,0,0,1f6d,3779,8045,7715,0
1653,1653,0,7715,0,0,e182,36ab,8578,7715,0
1654,1654,0,7715,0,0,1fc5,35dd,8133,7715,0
1655,1655,0,7715,0,0,1deb,3511,7659,7715,0
1656,1656,0,7715,0,0,1fb0,3444,8112,7715,0
1657,1657,0,7715,0,0,e17c,3379,8572,7715,0
1658,1658,0,7715,0,0,1f86,32ae,8070,7715,0
1659,1659,0,7715,0,0,1df2,31e4,7666,7715,0
1660,1660,0,7715,0,0,e021,311a,8225,7715,0
1661,1661,0,7715,0,0,e162,3051,8546,7715,0
1662,1662,0,7715,0,0,1f1b,2f89,7963,7715,0
1663,1663,0,7715,0,0,1e01,2ec2,7681,7715,0
1664,1664,0,7715,0,0,e089,2dfb,8329,7715,0
1665,1665,0,7715,0,0,e150,2d35,8528,7715,0
1666,1666,0,7715,0,0,1fd5,2c70,7893,7715,0
1667,1667,0,7715,0,0,1eb5,2bac,7733,7715,0
1668,1668,0,7715,0,0,fef7,2ae9,16119,7715,0
1669,1669,0,7715,0,0,e1ef,2a27,8687,7715,0
1670,1670,0,7715,0,0,e12e,2966,11566,7715,0
1671,1671,0,7715,0,0,1edf,28a6,7903,7715,0
1672,1672,0,7715,0,0,1edc,27e6,7900,7715,0
1673,1673,0,7715,0,0,e0fc,2728,8444,7715,0
1674,1674,0,7715,0,0,e11b,266b,8475,7715,0
1675,1675,0,7715,0,0,1e66,25af,7782,7715,0
1676,1676,0,7715,0,0,1e90,24f4,7824,7715,0
1677,1677,0,7715,0,0,e119,243a,8473,7715,0
1678,1678,0,7715,0,0,e0c6,2381,8390,7715,0
1679,1679,0,7715,0,0,1e39,22ca,7737,7715,0
1680,1680,0,7715,0,0,1f04,2213,7940,7715,0
1681,1681,0,7715,0,0,e16d,215e,8557,7715,0
1682,1682,0,7715,0,0,e06a,20aa,8298,7715,0
1683,1683,0,7715,0,0,1e0b,1ff8,7691,7715,0
1684,1684,0,7715,0,0,1f3f,1f46,7999,7715,0
1685,1685,0,7715,0,0,e182,1e96,8578,7715,0
1686,1686,0,7715,0,0,e01d,1db6,8221,7715,0
1687,1687,0,7715,0,0,1df5,1de7,7669,7715,0
1688,1688,0,7715,0,0,1fa3,1d3a,8099,7715,0
1689,1689,0,7715,0,0,e1b5,1c8d,8629,7715,0
1690,1690,0,7715,0,0,1fd8,1be2,8152,7715,0
1691,1691,0,7715,0,0,1df9,1b39,7673,7715,0
1692,1692,0,7715,0,0,1fec,1a91,8172,7715,0
1693,1693,0,7715,0,0,e19a,19ea,8602,7715,0
1694,1694,0,7715,0,0,1f8d,1945,8077,7715,0
1695,1695,0,7715,0,0,1e0d,18a1,7693,7715,0
1696,1696,0,7715,0,0,e041,17fe,8257,7715,0
1697,1697,0,7715,0,0,e18d,175d,8589,7715,0
1698,1698,0,7715,0,0,1f25,16be,7973,7715,0
1699,1699,0,7715,0,0,1e1b,1620,7707,7715,0
1700,1700,0,7715,0,0,e2a7,1583,8359,7715,0
1701,1701,0,7715,0,0,e1a6,14e8,8615,7715,0
1702,1702,0,7715,0,0,1ff2,144f,8182,7715,0
1703,1703,0,7715,0,0,1ef7,13b7,7799,7715,0
1704,1704,0,7715,0,0,feef,1320,16111,7715,0
1705,1705,0,7715,0,0,e1ff,128b,8687,7715,0
1706,1706,0,7715,0,0,e151,11f8,8529,7715,0
1707,1707,0,7715,0,0,1eab,1166,7851,7715,0
1708,1708,0,7715,0,0,1e82,10d6,7810,7715,0
1709,1709,0,7715,0,0,e160,1048,8672,7715,0
1710,1710,0,7715,0,0,e0f6,0fbb,8438,7715,0
1711,1711,0,7715,0,0,1e30,0f2f,7728,7715,0
1712,1712,0,7715,0,0,1e95,0ea5,7829,7715,0
1713,1713,0,7715,0,0,e170,0e1d,8560,7715,0
1714,1714,0,7715,0,0,e0e8,0d97,8424,7715,0
1715,1715,0,7715,0,0,1e2b,0d12,7723,7715,0
1716,1716,0,7715,0,0,1efe,0c8f,7934,7715,0
1717,1717,0,7715,0,0,e172,0c0d,8562,7715,0
1718,1718,0,7715,0,0,e07c,0b8d,8316,7715,0
1719,1719,0,7715,0,0,1e16,0b0e,7702,7715,0
1720,1720,0,7715,0,0,1f49,0a92,8009,7715,0
1721,1721,0,7715,0,0,e1b1,0a17,8625,7715,0
1722,1722,0,7715,0,0,e01b,0a17,8219,7715,0
1723,1723,0,7715,0,0,1def,099d,7663,7715,0
1724,1724,0,7715,0,0,1f9a,0926,8090,7715,0
1725,1725,0,7715,0,0,e193,08af,8595,7715,0
1726,1726,0,7715,0,0,1fe5,083b,8165,7715,0
1727,1727,0,7715,0,0,1e23,07c8,7715,7715,0
1728,1728,0,7715,0,0,e01e,0757,8222,7715,0
1729,1729,0,7715,0,0,e1b6,06e8,8630,7715,0
1730,1730,0,7715,0,0,1f7a,067a,8058,7715,0
1731,1731,0,7715,0,0,1df7,060e,7671,7715,0
1732,1732,0,7715,0,0,e04a,05a3,8266,7715,0
1733,1733,0,7715,0,0,e193,053b,8595,7715,0
1734,1734,0,7715,0,0,1f46,04d4,8006,7715,0
1735,1735,0,7715,0,0,1e2a,046e,7722,7715,0
1736,1736,0,7715,0,0,e2a0,040a,8352,7715,0
1737,1737,0,7715,0,0,e168,03a8,8552,7715,0
1738,1738,0,7715,0,0,dfe6,0348,8174,7715,0
1739,1739,0,7715,0,0,1ef6,02e9,7798,7715,0
1740,1740,0,7715,0,0,3ef7,028c,16119,7715,0
1741,1741,0,7715,0,0,e1f7,0230,8695,7715,0
1742,1742,0,7715,0,0,e147,01d6,11591,7715,0
1743,1743,0,7715,0,0,1ea1,017e,7841,7715,0
1744,1744,0,7715,0,0,1e81,0127,7809,7715,0
1745,1745,0,7715,0,0,e131,00d2,8689,7715,0
1746,1746,0,7715,0,0,e0fb,007e,8443,7715,0
1747,1747,0,7715,0,0,1e5b,002d,7771,7715,0
1748,1748,0,7715,0,0,1ebf,ffdc,7871,7715,0
1749,1749,0,7715,0,0,e151,ff8e,8529,7715,0
1750,1750,0,7715,0,0,e0b7,ff41,8375,7715,0
1751,1751,0,7715,0,0,1e2f,fef5,7727,7715,0
1752,1752,0,7715,0,0,1eee,feab,7918,7715,0
1753,1753,0,7715,0,0,e153,fe63,8531,7715,0
1754,1754,0,7715,0,0,e047,fe1c,8263,7715,0
1755,1755,0,7715,0,0,1e02,fdd7,7682,7715,0
1756,1756,0,7715,0,0,1f3c,fd93,7996,7715,0
1757,1757,0,7715,0,0,e17c,fd53,8572,7715,0
1758,1758,0,7715,0,0,e002,fd51,8194,7715,0
1759,1759,0,7715,0,0,1dee,fd10,7662,7715,0
1760,1760,0,7715,0,0,1f8d,fcd1,8077,7715,0
1761,1761,0,7715,0,0,e177,fc93,8567,7715,0
1762,1762,0,7715,0,0,1fe0,fc57,8160,7715,0
1763,1763,0,7715,0,0,1e10,fc1c,7696,7715,0
1764,1764,0,7715,0,0,1fc1,fbe3,8129,7715,0
1765,1765,0,7715,0,0,e14f,fbab,8527,7715,0
1766,1766,0,7715,0,0,1f3f,fb75,7999,7715,0
1767,1767,0,7715,0,0,1dcd,fb40,7629,7715,0
1768,1768,0,7715,0,0,e049,fb0c,8265,7715,0
1769,1769,0,7715,0,0,e18c,fada,8588,7715,0
1770,1770,0,7715,0,0,1f2e,faa9,7982,7715,0
1771,1771,0,7715,0,0,1e1a,fa7a,7706,7715,0
1772,1772,0,7715,0,0,e274,fa4c,8308,7715,0
1773,1773,0,7715,0,0,e167,fa20,8567,7715,0
1774,1774,0,7715,0,0,dfe3,f9f4,8167,7715,0
1775,1775,0,7715,0,0,1ee9,f9ca,7913,7715,0
1776,1776,0,7715,0,0,3e9d,f9a2,16029,7715,0
1777,1777,0,7715,0,0,e0de,f97b,8414,7715,0
1778,1778,0,7715,0,0,ecce,f955,11470,7715,0
1779,1779,0,7715,0,0,1e6f,f930,7791,7715,0
1780,1780,0,7715,0,0,1e40,f90d,7744,7715,0
1781,1781,0,7715,0,0,e100,f8ea,8448,7715,0
1782,1782,0,7715,0,0,e0b9,f8c9,8377,7715,0
1783,1783,0,7715,0,0,1e1e,f8aa,7710,7715,0
1784,1784,0,7715,0,0,1ea6,f88b,7846,7715,0
1785,1785,0,7715,0,0,e118,f86e,8472,7715,0
1786,1786,0,7715,0,0,e06c,f852,8300,7715,0
1787,1787,0,7715,0,0,1dde,f837,7646,7715,0
1788,1788,0,7715,0,0,1eb7,f81d,7863,7715,0
1789,1789,0,7715,0,0,e12b,f805,8491,7715,0
1790,1790,0,7715,0,0,e02b,f7ed,8235,7715,0
1791,1791,0,7715,0,0,1de5,f7d7,7653,7715,0
1792,1792,0,7715,0,0,1f20,f7c1,7968,7715,0
1793,1793,0,7715,0,0,e14e,f7ad,8526,7715,0
1794,1794,0,7715,0,0,1fc4,f7ad,8132,7715,0
1795,1795,0,7715,0,0,1da9,f79a,7593,7715,0
1796,1796,0,7715,0,0,1f57,f788,8023,7715,0
1797,1797,0,7715,0,0,e142,f777,8514,7715,0
1798,1798,0,7715,0,0,1f5d,f767,8029,7715,0
1799,1799,0,7715,0,0,1db1,f758,7601,7715,0
1800,1800,0,7715,0,0,1fb6,f74a,8118,7715,0
1801,1801,0,7715,0,0,e146,f73d,8518,7715,0
1802,1802,0,7715,0,0,1f10,f731,7952,7715,0
1803,1803,0,7715,0,0,1d94,f726,7572,7715,0
1804,1804,0,7715,0,0,1ff9,f71b,8185,7715,0
1805,1805,0,7715,0,0,e12a,f712,8490,7715,0
1806,1806,0,7715,0,0,1ed7,f70a,7895,7715,0
1807,1807,0,7715,0,0,1dd4,f702,7636,7715,0
1808,1808,0,7715,0,0,e039,f6fb,8249,7715,0
1809,1809,0,7715,0,0,e0fe,f6f6,8447,7715,0
1810,1810,0,7715,0,0,deff,f6f1,7870,7715,0
1811,1811,0,7715,0,0,1fdd,f6ed,8157,7715,0
1812,1812,0,7715,0,0,fdfd,f6e9,15869,7715,0
1813,1813,0,7715,0,0,e0fd,f6e7,8445,7715,0
1814,1814,0,7715,0,0,ece9,f6e5,12009,7715,0
1815,1815,0,7715,0,0,1e5f,f6e4,7769,7715,0
1816,1816,0,7715,0,0,1e2f,f6e4,7727,7715,0
1817,1817,0,7715,0,0,e0c4,f6e4,8388,7715,0
1818,1818,0,7715,0,0,e098,f6e5,8344,7715,0
1819,1819,0,7715,0,0,1e08,f6e7,7688,7715,0
1820,1820,0,7715,0,0,1e7c,f6ea,7804,7715,0
1821,1821,0,7715,0,0,e102,f6ed,8450,7715,0
1822,1822,0,7715,0,0,e073,f6f1,8307,7715,0
1823,1823,0,7715,0,0,1df8,f6f5,7672,7715,0
1824,1824,0,7715,0,0,1ec8,f6fa,7880,7715,0
1825,1825,0,7715,0,0,e14d,f700,8525,7715,0
1826,1826,0,7715,0,0,e04c,f707,8268,7715,0
1827,1827,0,7715,0,0,1dd0,f70d,7632,7715,0
1828,1828,0,7715,0,0,1f12,f715,7954,7715,0
1829,1829,0,7715,0,0,e16c,f71d,8556,7715,0
1830,1830,0,7715,0,0,1fef,f71d,8175,7715,0
1831,1831,0,7715,0,0,1dbb,f726,7611,7715,0
1832,1832,0,7715,0,0,1f70,f72f,8048,7715,0
1833,1833,0,7715,0,0,e173,f738,8563,7715,0
1834,1834,0,7715,0,0,1fab,f742,8107,7715,0
1835,1835,0,7715,0,0,1dcb,f74d,7627,7715,0
1836,1836,0,7715,0,0,1fdf,f758,8159,7715,0
1837,1837,0,7715,0,0,e171,f764,8561,7715,0
1838,1838,0,7715,0,0,1f5e,f770,8030,7715,0
1839,1839,0,7715,0,0,1de6,f77c,7654,7715,0
1840,1840,0,7715,0,0,e049,f789,8265,7715,0
1841,1841,0,7715,0,0,e162,f796,8546,7715,0
1842,1842,0,7715,0,0,1eb7,f7a4,7863,7715,0
1843,1843,0,7715,0,0,1dd0,f7b2,7632,7715,0
1844,1844,0,7715,0,0,e067,f7c0,8311,7715,0
1845,1845,0,7715,0,0,e127,f7cf,8487,7715,0
1846,1846,0,7715,0,0,dfb7,f7de,8119,7715,0
