Sample in Buffer,Sample in Window,TRIGGER,design_1_i/adc_interface_0_m_axis_tdata[31:0],design_1_i/adc_interface_0_m_axis_tlast,design_1_i/adc_interface_0_m_axis_tvalid,design_1_i/adc_interface_0_adc_signed_debug[15:0],design_1_i/adc_interface_0_win_coeff_out[15:0],design_1_i/adc_data[13:0],design_1_i/adc_interface_0_adc_data_original[13:0],design_1_i/adc_interface_0_adc_data_original_valid,design_1_i/xfft_0_m_axis_data_tdata[63:0],design_1_i/xfft_0_m_axis_data_tlast,design_1_i/xfft_0_m_axis_data_tvalid
Radix - UNSIGNED,UNSIGNED,UNSIGNED,SIGNED,HEX,HEX,HEX,HEX,UNSIGNED,UNSIGNED,HEX,HEX,HEX,HEX
291,291,0,8125,0,1,1fc7,001c,8135,8125,1,fffffba5ffffff57,0,0
292,292,0,8458,0,1,210d,001c,8461,8458,1,fffffba5ffffff57,0,0
293,293,0,8726,0,1,2237,001c,8759,8726,1,fffffba5ffffff57,0,0
294,294,0,8897,0,1,2311,001c,8977,8897,1,fffffba5ffffff57,0,0
295,295,0,9004,0,1,232f,001c,9007,9004,1,fffffba5ffffff57,0,0
296,296,0,8945,0,1,22db,001c,8923,8945,1,fffffba5ffffff57,0,0
297,297,0,8792,0,1,221e,001c,8734,8792,1,fffffba5ffffff57,0,0
298,298,0,8514,0,1,2123,001c,8483,8514,1,fffffba5ffffff57,0,0
299,299,0,8181,0,1,1fd8,001c,8152,8181,1,fffffba5ffffff57,0,0
300,300,0,7869,0,1,1eb6,001c,7862,7869,1,fffffba5ffffff57,0,0
301,301,0,7645,0,1,1da7,001c,7591,7645,1,fffffba5ffffff57,0,0
302,302,0,7416,0,1,1cea,001c,7402,7416,1,fffffba5ffffff57,0,0
303,303,0,7384,0,1,1cc8,001c,7368,7384,1,fffffba5ffffff57,0,0
304,304,0,7514,0,1,1d3b,001c,7483,7514,1,fffffba5ffffff57,0,0
305,305,0,7704,0,1,1e06,001c,7686,7704,1,fffffba5ffffff57,0,0
306,306,0,7950,0,1,1f3f,001c,7999,7950,1,fffffba5ffffff57,0,0
307,307,0,8262,0,1,2077,001c,8311,8262,1,fffffba5ffffff57,0,0
308,308,0,8610,0,1,218a,001c,8586,8610,1,fffffba5ffffff57,0,0
309,309,0,8825,0,1,228f,001c,8847,8825,1,fffffba5ffffff57,0,0
310,310,0,8939,0,1,2330,001c,9008,8939,1,fffffba5ffffff57,0,0
311,311,0,8970,0,1,2335,001c,9013,8970,1,fffffba5ffffff57,0,0
312,312,0,8896,0,1,2298,001c,8856,8896,1,fffffba5ffffff57,0,0
313,313,0,8686,0,1,21bc,001c,8636,8686,1,fffffba5ffffff57,0,0
314,314,0,8378,0,1,2088,001c,8328,8378,1,fffffba5ffffff57,0,0
315,315,0,8002,0,1,1f4c,001c,8012,8002,1,fffffba5ffffff57,0,0
316,316,0,7738,0,1,1e37,001c,7743,7738,1,fffffba5ffffff57,0,0
317,317,0,7530,0,1,1d7c,001c,8063,7530,1,fffffba5ffffff57,0,0
318,318,0,7658,0,1,1cec,001c,7676,7658,1,fffffba5ffffff57,0,0
319,319,0,7402,0,1,1cbd,001c,7421,7402,1,fffffba5ffffff57,0,0
320,320,0,7449,0,1,1db7,001c,7607,7449,1,fffffba5ffffff57,0,0
321,321,0,7529,0,1,1fb3,001c,8115,7529,1,fffffba5ffffff57,0,0
322,322,0,7773,0,1,1ffb,001c,8187,7773,1,fffffba5ffffff57,0,0
323,323,0,8085,0,1,1fdb,001c,8155,8085,1,fffffba5ffffff57,0,0
324,324,0,8418,0,1,21ff,001c,8695,8418,1,fffffba5ffffff57,0,0
325,325,0,8764,0,1,23fa,001c,8698,8764,1,fffffba5ffffff57,0,0
326,326,0,8921,0,1,22db,001c,8907,8921,1,fffffba5ffffff57,0,0
327,327,0,8959,0,1,2339,001c,9017,8959,1,fffffba5ffffff57,0,0
328,328,0,8974,0,1,231a,001c,8986,8974,1,fffffba5ffffff57,0,0
329,329,0,8815,0,1,2261,001c,8801,8815,1,fffffba5ffffff57,0,0
330,330,0,8567,0,1,20fc,001c,8444,8567,1,fffffba5ffffff57,0,0
331,331,0,8221,0,1,1ff4,001c,8180,8221,1,fffffba5ffffff57,0,0
332,332,0,7900,0,1,1ebc,001c,7868,7900,1,fffffba5ffffff57,0,0
333,333,0,7637,0,1,1dcb,001c,7627,7637,1,fffffba5ffffff57,0,0
334,334,0,7475,0,1,1d0f,001c,7439,7475,1,fffffba5ffffff57,0,0
335,335,0,7382,0,1,1cb8,001c,7352,7382,1,fffffba5ffffff57,0,0
336,336,0,7438,0,1,1d1d,001c,7453,7438,1,fffffba5ffffff57,0,0
337,337,0,7612,0,1,1ded,001c,7661,7612,1,fffffba5ffffff57,0,0
338,338,0,7923,0,1,1f29,001c,7977,7923,1,fffffba5ffffff57,0,0
339,339,0,8285,0,1,2061,001c,8289,8285,1,fffffba5ffffff57,0,0
340,340,0,8557,0,1,2174,001c,8564,8557,1,fffffba5ffffff57,0,0
341,341,0,8819,0,1,226f,001c,8815,8819,1,fffffba5ffffff57,0,0
342,342,0,8947,0,1,230f,001c,8975,8947,1,fffffba5ffffff57,0,0
343,343,0,8968,0,1,2322,001c,8994,8968,1,fffffba5ffffff57,0,0
344,344,0,8940,0,1,22a6,001c,8870,8940,1,fffffba5ffffff57,0,0
345,345,0,8695,0,1,21d4,001c,8660,8695,1,fffffba5ffffff57,0,0
346,346,0,8391,0,1,20bb,001c,8379,8391,1,fffffba5ffffff57,0,0
347,347,0,8073,0,1,1f8a,001c,8074,8073,1,fffffba5ffffff57,0,0
348,348,0,7774,0,1,1e4f,001c,7759,7774,1,fffffba5ffffff57,0,0
349,349,0,7547,0,1,1d46,001c,7494,7547,1,fffffba5ffffff57,0,0
350,350,0,7391,0,1,1ce2,001c,7394,7391,1,fffffba5ffffff57,0,0
351,351,0,7389,0,1,1cd6,001c,7382,7389,1,fffffba5ffffff57,0,0
352,352,0,7526,0,1,1d6c,001c,7532,7526,1,fffffba5ffffff57,0,0
353,353,0,7741,0,1,1ea8,001c,7848,7741,1,fffffba5ffffff57,0,0
354,354,0,8013,0,1,1f98,001c,8088,8013,1,fffffba5ffffff57,0,0
355,355,0,8415,0,1,3fd9,001c,16345,8415,1,fffffba5ffffff57,0,0
356,356,0,8687,0,1,22dd,001c,8925,8687,1,fffffba5ffffff57,0,0
357,357,0,8883,0,1,22be,001c,8894,8883,1,fffffba5ffffff57,0,0
358,358,0,8999,0,1,23bb,001c,9147,8999,1,fffffba5ffffff57,0,0
359,359,0,8963,0,1,232f,001c,9007,8963,1,fffffba5ffffff57,0,0
360,360,0,8816,0,1,234e,001c,9038,8816,1,fffffba5ffffff57,0,0
361,361,0,8560,0,1,2356,001c,8774,8560,1,fffffba5ffffff57,0,0
362,362,0,8288,0,1,215d,001c,8541,8288,1,fffffba5ffffff57,0,0
363,363,0,7958,0,1,2029,001c,8233,7958,1,fffffba5ffffff57,0,0
364,364,0,7634,0,1,1ed0,001c,7888,7634,1,fffffba5ffffff57,0,0
365,365,0,7451,0,1,1db8,001c,7608,7451,1,fffffba5ffffff57,0,0
366,366,0,7402,0,1,1d0c,001c,7436,7402,1,fffffba5ffffff57,0,0
367,367,0,7465,0,1,1cd6,001c,7382,7465,1,fffffba5ffffff57,0,0
368,368,0,7626,0,1,1d1a,001c,7450,7626,1,fffffba5ffffff57,0,0
369,369,0,7867,0,1,1db7,001c,7607,7867,1,fffffba5ffffff57,0,0
370,370,0,8169,0,1,1ef0,001c,7920,8169,1,fffffba5ffffff57,0,0
371,371,0,8503,0,1,204d,001c,8269,8503,1,fffffba5ffffff57,0,0
372,372,0,8802,0,1,2170,001c,8560,8802,1,fffffba5ffffff57,0,0
373,373,0,8986,0,1,2253,001c,8787,8986,1,fffffba5ffffff57,0,0
374,374,0,8986,0,1,22fb,001c,8955,8986,1,fffffba5ffffff57,0,0
375,375,0,8854,0,1,232b,001c,9003,8854,1,fffffba5ffffff57,0,0
376,376,0,8698,0,1,22e6,001c,8934,8698,1,fffffba5ffffff57,0,0
377,377,0,8494,0,1,21fe,001c,8702,8494,1,fffffba5ffffff57,0,0
378,378,0,8128,0,1,20cd,001c,8397,8128,1,fffffba5ffffff57,0,0
379,379,0,7736,0,1,1f78,001c,8056,7736,1,fffffba5ffffff57,0,0
380,380,0,7541,0,1,1e6c,001c,7788,7541,1,fffffba5ffffff57,0,0
381,381,0,7437,0,1,1d75,001c,7541,7437,1,fffffba5ffffff57,0,0
382,382,0,7405,0,1,1cfa,001c,7418,7405,1,fffffba5ffffff57,0,0
383,383,0,7486,0,1,1ce0,001c,7392,7486,1,fffffba5ffffff57,0,0
384,384,0,7709,0,1,1d40,001c,7488,7709,1,fffffba5ffffff57,0,0
385,385,0,8025,0,1,1e39,001c,7737,8025,1,fffffba5ffffff57,0,0
386,386,0,8367,0,1,1f97,001c,8087,8367,1,fffffba5ffffff57,0,0
387,387,0,8658,0,1,20d8,001c,8408,8658,1,fffffba5ffffff57,0,0
388,388,0,8894,0,1,21bf,001c,8639,8894,1,fffffba5ffffff57,0,0
389,389,0,8974,0,1,22bf,001c,8895,8974,1,fffffba5ffffff57,0,0
390,390,0,8968,0,1,23af,001c,9151,8968,1,fffffba5ffffff57,0,0
391,391,0,8866,0,1,233b,001c,9019,8866,1,fffffba5ffffff57,0,0
392,392,0,8617,0,1,2397,001c,9111,8617,1,fffffba5ffffff57,0,0
393,393,0,8332,0,1,23ff,001c,9207,8332,1,fffffba5ffffff57,0,0
394,394,0,7960,0,1,217a,001c,8570,7960,1,fffffba5ffffff57,0,0
395,395,0,7627,0,1,2f32,001c,9010,7627,1,fffffba5ffffff57,0,0
396,396,0,7478,0,1,1fc8,001c,8008,7478,1,fffffba5ffffff57,0,0
397,397,0,7401,0,1,1de6,001c,7654,7401,1,fffffba5ffffff57,0,0
398,398,0,7437,0,1,1d65,001c,7461,7437,1,fffffba5ffffff57,0,0
399,399,0,7573,0,1,1cc0,001c,7360,7573,1,fffffba5ffffff57,0,0
400,400,0,7847,0,1,1ceb,001c,7403,7847,1,fffffba5ffffff57,0,0
401,401,0,8172,0,1,1dc3,001c,7619,8172,1,fffffba5ffffff57,0,0
402,402,0,8474,0,1,1ed7,001c,7895,8474,1,fffffba5ffffff57,0,0
403,403,0,8749,0,1,2012,001c,8210,8749,1,fffffba5ffffff57,0,0
404,404,0,8961,0,1,215a,001c,8538,8961,1,fffffba5ffffff57,0,0
405,405,0,8994,0,1,224a,001c,8778,8994,1,fffffba5ffffff57,0,0
406,406,0,8928,0,1,22f1,001c,8945,8928,1,fffffba5ffffff57,0,0
407,407,0,8736,0,1,2334,001c,9012,8736,1,fffffba5ffffff57,0,0
408,408,0,8473,0,1,22bc,001c,8892,8473,1,fffffba5ffffff57,0,0
409,409,0,8163,0,1,222b,001c,8747,8163,1,fffffba5ffffff57,0,0
410,410,0,7826,0,1,210c,001c,8460,7826,1,fffffba5ffffff57,0,0
411,411,0,7544,0,1,1f8b,001c,8075,7544,1,fffffba5ffffff57,0,0
412,412,0,7419,0,1,1e5c,001c,7772,7419,1,fffffba5ffffff57,0,0
413,413,0,7380,0,1,1da7,001c,7591,7380,1,fffffba5ffffff57,0,0
414,414,0,7487,0,1,1d11,001c,7441,7487,1,fffffba5ffffff57,0,0
415,415,0,7687,0,1,1ce9,001c,7401,7687,1,fffffba5ffffff57,0,0
416,416,0,7972,0,1,1d39,001c,7481,7972,1,fffffba5ffffff57,0,0
417,417,0,8320,0,1,1e3f,001c,7743,8320,1,fffffba5ffffff57,0,0
418,418,0,8609,0,1,1f80,001c,8064,8609,1,fffffba5ffffff57,0,0
419,419,0,8855,0,1,209f,001c,8351,8855,1,fffffba5ffffff57,0,0
420,420,0,9004,0,1,21ca,001c,8650,9004,1,fffffba5ffffff57,0,0
421,421,0,8977,0,1,2299,001c,8857,8977,1,fffffba5ffffff57,0,0
422,422,0,8830,0,1,2333,001c,9011,8830,1,fffffba5ffffff57,0,0
423,423,0,8621,0,1,2312,001c,8978,8621,1,fffffba5ffffff57,0,0
424,424,0,8337,0,1,2282,001c,8834,8337,1,fffffba5ffffff57,0,0
425,425,0,8019,0,1,219f,001c,9119,8019,1,fffffba5ffffff57,0,0
426,426,0,7714,0,1,21df,001c,8671,7714,1,fffffba5ffffff57,0,0
427,427,0,7498,0,1,3ef7,001c,16119,7498,1,fffffba5ffffff57,0,0
428,428,0,7361,0,1,1ef3,001c,7923,7361,1,fffffba5ffffff57,0,0
429,429,0,7398,0,1,1f37,001c,7991,7398,1,fffffba5ffffff57,0,0
430,430,0,7590,0,1,1df7,001c,7543,7590,1,fffffba5ffffff57,0,0
431,431,0,7851,0,1,1cfa,001c,7418,7851,1,fffffba5ffffff57,0,0
432,432,0,8082,0,1,1dfe,001c,7670,8082,1,fffffba5ffffff57,0,0
433,433,0,8461,0,1,1dee,001c,7598,8461,1,fffffba5ffffff57,0,0
434,434,0,8733,0,1,1ec2,001c,7874,8733,1,fffffba5ffffff57,0,0
435,435,0,8950,0,1,1fc5,001c,8133,8950,1,fffffba5ffffff57,0,0
436,436,0,9044,0,1,2129,001c,8489,9044,1,fffffba5ffffff57,0,0
437,437,0,8949,0,1,2273,001c,8819,8949,1,fffffba5ffffff57,0,0
438,438,0,8742,0,1,22e5,001c,8933,8742,1,fffffba5ffffff57,0,0
439,439,0,8483,0,1,230c,001c,8972,8483,1,fffffba5ffffff57,0,0
440,440,0,8172,0,1,22f6,001c,8950,8172,1,fffffba5ffffff57,0,0
441,441,0,7875,0,1,2225,001c,8741,7875,1,fffffba5ffffff57,0,0
442,442,0,7617,0,1,20ff,001c,8447,7617,1,fffffba5ffffff57,0,0
443,443,0,7412,0,1,1fef,001c,8175,7412,1,fffffba5ffffff57,0,0
444,444,0,7351,0,1,1ea6,001c,7846,7351,1,fffffba5ffffff57,0,0
445,445,0,7487,0,1,1d64,001c,7524,7487,1,fffffba5ffffff57,0,0
446,446,0,7706,0,1,1cdc,001c,7388,7706,1,fffffba5ffffff57,0,0
447,447,0,7949,0,1,1cf6,001c,7414,7949,1,fffffba5ffffff57,0,0
448,448,0,8247,0,1,1d5f,001c,7519,8247,1,fffffba5ffffff57,0,0
449,449,0,8568,0,1,1e07,001c,7687,8568,1,fffffba5ffffff57,0,0
450,450,0,8860,0,1,1f1d,001c,7965,8860,1,fffffba5ffffff57,0,0
451,451,0,9001,0,1,207a,001c,8314,9001,1,fffffba5ffffff57,0,0
452,452,0,8983,0,1,21bf,001c,8639,8983,1,fffffba5ffffff57,0,0
453,453,0,8871,0,1,22a9,001c,8873,8871,1,fffffba5ffffff57,0,0
454,454,0,8637,0,1,2305,001c,8965,8637,1,fffffba5ffffff57,0,0
455,455,0,8356,0,1,232b,001c,9003,8356,1,fffffba5ffffff57,0,0
456,456,0,8065,0,1,22a1,001c,8865,8065,1,fffffba5ffffff57,0,0
457,457,0,7738,0,1,21ba,001c,8634,7738,1,fffffba5ffffff57,0,0
458,458,0,7532,0,1,2092,001c,8338,7532,1,fffffba5ffffff57,0,0
459,459,0,7375,0,1,1f26,001c,7974,7375,1,fffffba5ffffff57,0,0
460,460,0,7400,0,1,1e28,001c,7722,7400,1,fffffba5ffffff57,0,0
461,461,0,7581,0,1,1d48,001c,8008,7581,1,fffffba5ffffff57,0,0
462,462,0,7809,0,1,1dac,001c,7660,7809,1,fffffba5ffffff57,0,0
463,463,0,8047,0,1,1cef,001c,7407,8047,1,fffffba5ffffff57,0,0
464,464,0,8444,0,1,1def,001c,7663,8444,1,fffffba5ffffff57,0,0
465,465,0,8733,0,1,1ff7,001c,8183,8733,1,fffffba5ffffff57,0,0
466,466,0,8892,0,1,1ffb,001c,8187,8892,1,fffffba5ffffff57,0,0
467,467,0,9006,0,1,1fd8,001c,8152,9006,1,fffffba5ffffff57,0,0
468,468,0,8954,0,1,2119,001c,8457,8954,1,fffffba5ffffff57,0,0
469,469,0,8784,0,1,2272,001c,8754,8784,1,fffffba5ffffff57,0,0
470,470,0,8550,0,1,22d7,001c,8919,8550,1,fffffba5ffffff57,0,0
471,471,0,8219,0,1,2328,001c,9000,8219,1,fffffba5ffffff57,0,0
472,472,0,7885,0,1,22fb,001c,8955,7885,1,fffffba5ffffff57,0,0
473,473,0,7594,0,1,2250,001c,8784,7594,1,fffffba5ffffff57,0,0
474,474,0,7454,0,1,212b,001c,8491,7454,1,fffffba5ffffff57,0,0
475,475,0,7383,0,1,1fef,001c,8175,7383,1,fffffba5ffffff57,0,0
476,476,0,7441,0,1,1eb2,001c,7858,7441,1,fffffba5ffffff57,0,0
477,477,0,7644,0,1,1dd7,001c,7639,7644,1,fffffba5ffffff57,0,0
478,478,0,7919,0,1,1d08,001c,7432,7919,1,fffffba5ffffff57,0,0
479,479,0,8261,0,1,1cc5,001c,7365,8261,1,fffffba5ffffff57,0,0
480,480,0,8571,0,1,1d2f,001c,7471,8571,1,fffffba5ffffff57,0,0
481,481,0,8821,0,1,1e09,001c,7689,8821,1,fffffba5ffffff57,0,0
482,482,0,8948,0,1,1f24,001c,7972,8948,1,fffffba5ffffff57,0,0
483,483,0,9002,0,1,2096,001c,8342,9002,1,fffffba5ffffff57,0,0
484,484,0,8917,0,1,2183,001c,8579,8917,1,fffffba5ffffff57,0,0
485,485,0,8709,0,1,225a,001c,8794,8709,1,fffffba5ffffff57,0,0
486,486,0,8390,0,1,230e,001c,8974,8390,1,fffffba5ffffff57,0,0
487,487,0,8052,0,1,232e,001c,9006,8052,1,fffffba5ffffff57,0,0
488,488,0,7781,0,1,22d4,001c,8916,7781,1,fffffba5ffffff57,0,0
489,489,0,7512,0,1,21b1,001c,8625,7512,1,fffffba5ffffff57,0,0
490,490,0,7407,0,1,2091,001c,8337,7407,1,fffffba5ffffff57,0,0
491,491,0,7427,0,1,1f6d,001c,8045,7427,1,fffffba5ffffff57,0,0
492,492,0,7507,0,1,1e50,001c,7760,7507,1,fffffba5ffffff57,0,0
493,493,0,7763,0,1,1d59,001c,7513,7763,1,fffffba5ffffff57,0,0
494,494,0,8105,0,1,1cb8,001c,7352,8105,1,fffffba5ffffff57,0,0
495,495,0,8416,0,1,1cde,001c,7422,8416,1,fffffba5ffffff57,0,0
496,496,0,8650,0,1,1d97,001c,7583,8650,1,fffffba5ffffff57,0,0
497,497,0,8860,0,1,1e83,001c,8087,8860,1,fffffba5ffffff57,0,0
498,498,0,9031,0,1,1faf,001c,8111,9031,1,fffffba5ffffff57,0,0
499,499,0,8989,0,1,3fef,001c,16367,8989,1,fffffba5ffffff57,0,0
500,500,0,8798,0,1,22eb,001c,8939,8798,1,fffffba5ffffff57,0,0
501,501,0,8527,0,1,22b7,001c,8887,8527,1,fffffba5ffffff57,0,0
502,502,0,8231,0,1,23b7,001c,9143,8231,1,fffffba5ffffff57,0,0
503,503,0,7967,0,1,232f,001c,9007,7967,1,fffffba5ffffff57,0,0
504,504,0,7667,0,1,235e,001c,9054,7667,1,fffffba5ffffff57,0,0
505,505,0,7443,0,1,225c,001c,8796,7443,1,fffffba5ffffff57,0,0
506,506,0,7356,0,1,213a,001c,8506,7356,1,fffffba5ffffff57,0,0
507,507,0,7423,0,1,2022,001c,8226,7423,1,fffffba5ffffff57,0,0
508,508,0,7622,0,1,1ee6,001c,7910,7622,1,fffffba5ffffff57,0,0
509,509,0,7966,0,1,1da3,001c,7587,7966,1,fffffba5ffffff57,0,0
510,510,0,8248,0,1,1d09,001c,7433,8248,1,fffffba5ffffff57,0,0
511,511,0,8478,0,1,1ce2,001c,7394,8478,1,fffffba5ffffff57,0,0
512,512,0,8785,0,1,1d2e,001c,7470,8785,1,fffffba5ffffff57,0,0
513,513,0,8966,0,1,1ddd,001c,7645,8966,1,fffffba5ffffff57,0,0
514,514,0,9007,0,1,1eed,001c,7917,9007,1,fffffba5ffffff57,0,0
515,515,0,8905,0,1,2041,001c,8257,8905,1,fffffba5ffffff57,0,0
516,516,0,8716,0,1,2179,001c,8569,8716,1,fffffba5ffffff57,0,0
517,517,0,8439,0,1,226f,001c,8815,8439,1,fffffba5ffffff57,0,0
518,518,0,8083,0,1,2308,001c,8968,8083,1,fffffba5ffffff57,0,0
519,519,0,7798,0,1,232b,001c,9003,7798,1,fffffba5ffffff57,0,0
520,520,0,7564,0,1,22b1,001c,8881,7564,1,fffffba5ffffff57,0,0
521,521,0,7379,0,1,21f6,001c,8694,7379,1,fffffba5ffffff57,0,0
522,522,0,7403,0,1,20c7,001c,8391,7403,1,fffffba5ffffff57,0,0
523,523,0,7521,0,1,1f72,001c,8050,7521,1,fffffba5ffffff57,0,0
524,524,0,7712,0,1,1e2c,001c,7724,7712,1,fffffba5ffffff57,0,0
525,525,0,8021,0,1,1d71,001c,7537,8021,1,fffffba5ffffff57,0,0
526,526,0,8358,0,1,1ce6,001c,7398,8358,1,fffffba5ffffff57,0,0
527,527,0,8651,0,1,1cd2,001c,7378,8651,1,fffffba5ffffff57,0,0
528,528,0,8874,0,1,1d67,001c,7527,8874,1,fffffba5ffffff57,0,0
529,529,0,8970,0,1,1e6c,001c,7788,8970,1,fffffba5ffffff57,0,0
530,530,0,8990,0,1,1f85,001c,8069,8990,1,fffffba5ffffff57,0,0
531,531,0,8827,0,1,20ad,001c,8365,8827,1,fffffba5ffffff57,0,0
532,532,0,8590,0,1,21fa,001c,8703,8590,1,fffffba5ffffff57,0,0
533,533,0,8300,0,1,22da,001c,9178,8300,1,fffffba5ffffff57,0,0
534,534,0,7918,0,1,23b1,001c,9201,7918,1,fffffba5ffffff57,0,0
535,535,0,7633,0,1,233f,001c,9023,7633,1,fffffba5ffffff57,0,0
536,536,0,7507,0,1,237f,001c,9087,7507,1,fffffba5ffffff57,0,0
537,537,0,7367,0,1,2377,001c,9079,7367,1,fffffba5ffffff57,0,0
538,538,0,7437,0,1,217c,001c,8572,7437,1,fffffba5ffffff57,0,0
539,539,0,7590,0,1,285c,001c,8216,7590,1,fffffba5ffffff57,0,0
540,540,0,7829,0,1,1eff,001c,7935,7829,1,fffffba5ffffff57,0,0
541,541,0,8172,0,1,1dfd,001c,7677,8172,1,fffffba5ffffff57,0,0
542,542,0,8494,0,1,1d34,001c,7476,8494,1,fffffba5ffffff57,0,0
543,543,0,8772,0,1,1ce8,001c,7400,8772,1,fffffba5ffffff57,0,0
544,544,0,8935,0,1,1d07,001c,7431,8935,1,fffffba5ffffff57,0,0
545,545,0,8995,0,1,1de2,001c,7650,8995,1,fffffba5ffffff57,0,0
546,546,0,8929,0,1,1eed,001c,7917,8929,1,fffffba5ffffff57,0,0
547,547,0,8929,0,1,2021,001c,8225,8929,1,fffffba5ffffff57,0,0
548,548,0,8745,0,1,2155,001c,8533,8745,1,fffffba5ffffff57,0,0
549,549,0,8446,0,1,224e,001c,8782,8446,1,fffffba5ffffff57,0,0
550,550,0,8158,0,1,2306,001c,8966,8158,1,fffffba5ffffff57,0,0
551,551,0,7812,0,1,2333,001c,9011,7812,1,fffffba5ffffff57,0,0
552,552,0,7548,0,1,22d3,001c,8915,7548,1,fffffba5ffffff57,0,0
553,553,0,7423,0,1,2225,001c,8741,7423,1,fffffba5ffffff57,0,0
554,554,0,7423,0,1,20ef,001c,8431,7423,1,fffffba5ffffff57,0,0
555,555,0,7389,0,1,1f6d,001c,8045,7389,1,fffffba5ffffff57,0,0
556,556,0,7529,0,1,1e75,001c,7797,7529,1,fffffba5ffffff57,0,0
557,557,0,7717,0,1,1da7,001c,7591,7717,1,fffffba5ffffff57,0,0
558,558,0,7953,0,1,1cff,001c,7423,7953,1,fffffba5ffffff57,0,0
559,559,0,8325,0,1,1cd8,001c,7384,8325,1,fffffba5ffffff57,0,0
560,560,0,8634,0,1,1d30,001c,7472,8634,1,fffffba5ffffff57,0,0
561,561,0,8853,0,1,1e45,001c,7749,8853,1,fffffba5ffffff57,0,0
562,562,0,8973,0,1,1fa1,001c,8097,8973,1,fffffba5ffffff57,0,0
563,563,0,8994,0,1,20bb,001c,8379,8994,1,fffffba5ffffff57,0,0
564,564,0,8824,0,1,21d7,001c,8663,8824,1,fffffba5ffffff57,0,0
565,565,0,8643,0,1,22a1,001c,8865,8643,1,fffffba5ffffff57,0,0
566,566,0,8361,0,1,2325,001c,8997,8361,1,fffffba5ffffff57,0,0
567,567,0,8011,0,1,230d,001c,9005,8011,1,fffffba5ffffff57,0,0
568,568,0,7708,0,1,228c,001c,8845,7708,1,fffffba5ffffff57,0,0
569,569,0,7491,0,1,23ad,001c,9133,7491,1,fffffba5ffffff57,0,0
570,570,0,7360,0,1,21fd,001c,8701,7360,1,fffffba5ffffff57,0,0
571,571,0,7419,0,1,3edc,001c,16092,7419,1,fffffba5ffffff57,0,0
572,572,0,7605,0,1,1ede,001c,7902,7605,1,fffffba5ffffff57,0,0
573,573,0,7863,0,1,1f5e,001c,8030,7863,1,fffffba5ffffff57,0,0
574,574,0,8089,0,1,1ddf,001c,7647,8089,1,fffffba5ffffff57,0,0
575,575,0,8438,0,1,1cf7,001c,7383,8438,1,fffffba5ffffff57,0,0
576,576,0,8776,0,1,1df0,001c,7408,8776,1,fffffba5ffffff57,0,0
577,577,0,8933,0,1,1daa,001c,7594,8933,1,fffffba5ffffff57,0,0
578,578,0,8989,0,1,1edd,001c,7901,8989,1,fffffba5ffffff57,0,0
579,579,0,8965,0,1,200c,001c,8204,8965,1,fffffba5ffffff57,0,0
580,580,0,8757,0,1,2147,001c,8519,8757,1,fffffba5ffffff57,0,0
581,581,0,8496,0,1,2240,001c,8768,8496,1,fffffba5ffffff57,0,0
582,582,0,8169,0,1,22d5,001c,8917,8169,1,fffffba5ffffff57,0,0
583,583,0,7840,0,1,233d,001c,9021,7840,1,fffffba5ffffff57,0,0
584,584,0,7610,0,1,230f,001c,8975,7610,1,fffffba5ffffff57,0,0
585,585,0,7424,0,1,222e,001c,8750,7424,1,fffffba5ffffff57,0,0
586,586,0,7363,0,1,210d,001c,8461,7363,1,fffffba5ffffff57,0,0
587,587,0,7482,0,1,1fb2,001c,8114,7482,1,fffffba5ffffff57,0,0
588,588,0,7674,0,1,1e8f,001c,7823,7674,1,fffffba5ffffff57,0,0
589,589,0,7959,0,1,1daf,001c,7599,7959,1,fffffba5ffffff57,0,0
590,590,0,8303,0,1,1ce0,001c,7392,8303,1,fffffba5ffffff57,0,0
591,591,0,8576,0,1,1cdb,001c,7387,8576,1,fffffba5ffffff57,0,0
592,592,0,8811,0,1,1d42,001c,7490,8811,1,fffffba5ffffff57,0,0
593,593,0,8994,0,1,1dfa,001c,7674,8994,1,fffffba5ffffff57,0,0
594,594,0,8994,0,1,1f3e,001c,7998,8994,1,fffffba5ffffff57,0,0
595,595,0,8895,0,1,20c0,001c,8384,8895,1,fffffba5ffffff57,0,0
596,596,0,8620,0,1,21a9,001c,8617,8620,1,fffffba5ffffff57,0,0
597,597,0,8342,0,1,2281,001c,8833,8342,1,fffffba5ffffff57,0,0
598,598,0,8009,0,1,22fe,001c,8958,8009,1,fffffba5ffffff57,0,0
599,599,0,7723,0,1,2301,001c,8961,7723,1,fffffba5ffffff57,0,0
600,600,0,7513,0,1,22c0,001c,8896,7513,1,fffffba5ffffff57,0,0
601,601,0,7374,0,1,21a4,001c,8612,7374,1,fffffba5ffffff57,0,0
602,602,0,7404,0,1,207a,001c,8314,7404,1,fffffba5ffffff57,0,0
603,603,0,7571,0,1,1f69,001c,8043,7571,1,fffffba5ffffff57,0,0
604,604,0,7803,0,1,1dff,001c,8191,7803,1,fffffba5ffffff57,0,0
605,605,0,8116,0,1,1dbe,001c,7678,8116,1,fffffba5ffffff57,0,0
606,606,0,8426,0,1,1dfd,001c,7677,8426,1,fffffba5ffffff57,0,0
607,607,0,8689,0,1,1def,001c,7663,8689,1,fffffba5ffffff57,0,0
