Sample in Buffer,Sample in Window,TRIGGER,design_1_i/adc_interface_0_m_axis_tdata[31:0],design_1_i/adc_interface_0_m_axis_tlast,design_1_i/adc_interface_0_m_axis_tvalid,design_1_i/adc_interface_0_adc_signed_debug[15:0],design_1_i/adc_interface_0_win_coeff_out[15:0],design_1_i/adc_data[13:0],design_1_i/adc_interface_0_adc_data_original[13:0],design_1_i/adc_interface_0_adc_data_original_valid
1407,1407,0,7940,0,0,e185,4624,8581,7940,0
1408,1408,0,7940,0,0,e052,46f6,8274,7940,0
1409,1409,0,7940,0,0,1f18,47c7,7960,7940,0
1410,1410,0,7940,0,0,1e6e,4898,7790,7940,0
1411,1411,0,7940,0,0,1ee0,4969,7904,7940,0
1412,1412,0,7940,0,0,e02c,4a3a,8236,7940,0
1413,1413,0,7940,0,0,e177,4b0a,8567,7940,0
1414,1414,0,7940,0,0,e1ff,4b0a,8703,7940,0
1415,1415,0,7940,0,0,e137,4bda,8503,7940,0
1416,1416,0,7940,0,0,1ffc,4ca9,8188,7940,0
1417,1417,0,7940,0,0,1ee5,4d79,7909,7940,0
1418,1418,0,7940,0,0,1e7d,4e47,7805,7940,0
1419,1419,0,7940,0,0,1f1c,4f16,7964,7940,0
1420,1420,0,7940,0,0,e083,4fe4,8323,7940,0
1421,1421,0,7940,0,0,e1b8,50b1,8632,7940,0
1422,1422,0,7940,0,0,e1d0,517d,8656,7940,0
1423,1423,0,7940,0,0,e0fe,5249,8446,7940,0
1424,1424,0,7940,0,0,1fc6,5315,8134,7940,0
1425,1425,0,7940,0,0,1e9b,53e0,7835,7940,0
1426,1426,0,7940,0,0,1e7c,54aa,7804,7940,0
1427,1427,0,7940,0,0,1f6e,5573,8046,7940,0
1428,1428,0,7940,0,0,e0b7,563b,8375,7940,0
1429,1429,0,7940,0,0,e1a3,5703,8611,7940,0
1430,1430,0,7940,0,0,e1bd,57c9,8639,7940,0
1431,1431,0,7940,0,0,e1b1,588f,8637,7940,0
1432,1432,0,7940,0,0,fff1,5954,16369,7940,0
1433,1433,0,7940,0,0,1f73,5a18,8051,7940,0
1434,1434,0,7940,0,0,1ef7,5adb,7927,7940,0
1435,1435,0,7940,0,0,1f97,5b9d,8087,7940,0
1436,1436,0,7940,0,0,1f93,5c5d,8083,7940,0
1437,1437,0,7940,0,0,e0eb,5d1d,8682,7940,0
1438,1438,0,7940,0,0,e1ab,5ddb,8619,7940,0
1439,1439,0,7940,0,0,e158,5e99,8536,7940,0
1440,1440,0,7940,0,0,e051,5f55,8273,7940,0
1441,1441,0,7940,0,0,1ef7,600f,7927,7940,0
1442,1442,0,7940,0,0,1e3b,60c9,7739,7940,0
1443,1443,0,7940,0,0,1ea6,6181,7846,7940,0
1444,1444,0,7940,0,0,1fd7,6237,8151,7940,0
1445,1445,0,7940,0,0,e11d,62ed,8477,7940,0
1446,1446,0,7940,0,0,e199,63a0,8601,7940,0
1447,1447,0,7940,0,0,e129,6453,8489,7940,0
1448,1448,0,7940,0,0,1ffd,6504,8189,7940,0
1449,1449,0,7940,0,0,1e98,65b3,7832,7940,0
1450,1450,0,7940,0,0,1e22,65b3,7714,7940,0
1451,1451,0,7940,0,0,1edd,6661,7901,7940,0
1452,1452,0,7940,0,0,e007,670d,8199,7940,0
1453,1453,0,7940,0,0,e120,67b7,8480,7940,0
1454,1454,0,7940,0,0,e199,6860,8601,7940,0
1455,1455,0,7940,0,0,e0e5,6907,8421,7940,0
1456,1456,0,7940,0,0,1f8c,69ac,8076,7940,0
1457,1457,0,7940,0,0,1e61,6a50,7777,7940,0
1458,1458,0,7940,0,0,1e2d,6af1,7725,7940,0
1459,1459,0,7940,0,0,1ef3,6b91,7923,7940,0
1460,1460,0,7940,0,0,e03a,6c2f,8250,7940,0
1461,1461,0,7940,0,0,e15a,6ccb,8538,7940,0
1462,1462,0,7940,0,0,e160,6dfd,8544,7940,0
1463,1463,0,7940,0,0,e075,6e93,8309,7940,0
1464,1464,0,7940,0,0,1f04,6f27,7972,7940,0
1465,1465,0,7940,0,0,1e20,6fb9,7712,7940,0
1466,1466,0,7940,0,0,1e3a,7049,7738,7940,0
1467,1467,0,7940,0,0,1f33,7162,7995,7940,0
1468,1468,0,7940,0,0,ff77,71ec,16247,7940,0
1469,1469,0,7940,0,0,e17f,7273,8575,7940,0
1470,1470,0,7940,0,0,e17a,72f8,8570,7940,0
1471,1471,0,7940,0,0,e12f,737b,8495,7940,0
1472,1472,0,7940,0,0,e027,73fb,8231,7940,0
1473,1473,0,7940,0,0,1eec,7479,7916,7940,0
1474,1474,0,7940,0,0,1e02,74f5,7682,7940,0
1475,1475,0,7940,0,0,1e4c,756f,7756,7940,0
1476,1476,0,7940,0,0,1f65,75e6,8037,7940,0
1477,1477,0,7940,0,0,e0bd,765a,8381,7940,0
1478,1478,0,7940,0,0,e186,76cc,8582,7940,0
1479,1479,0,7940,0,0,e0f3,773c,8435,7940,0
1480,1480,0,7940,0,0,1fb8,77a9,8120,7940,0
1481,1481,0,7940,0,0,1e82,7814,7810,7940,0
1482,1482,0,7940,0,0,1df9,787c,7673,7940,0
1483,1483,0,7940,0,0,1e64,78e2,7780,7940,0
1484,1484,0,7940,0,0,1fc1,7945,8129,7940,0
1485,1485,0,7940,0,0,e0e6,79a5,8422,7940,0
1486,1486,0,7940,0,0,e173,79a5,8563,7940,0
1487,1487,0,7940,0,0,e0e7,7a03,8423,7940,0
1488,1488,0,7940,0,0,1fa0,7a5e,8096,7940,0
1489,1489,0,7940,0,0,1e62,7ab7,7778,7940,0
1490,1490,0,7940,0,0,1e07,7b0d,7687,7940,0
1491,1491,0,7940,0,0,1eb5,7b60,7861,7940,0
1492,1492,0,7940,0,0,e021,7bb1,8225,7940,0
1493,1493,0,7940,0,0,e14f,7bfe,8527,7940,0
1494,1494,0,7940,0,0,e176,7c49,8566,7940,0
1495,1495,0,7940,0,0,e089,7c92,8329,7940,0
1496,1496,0,7940,0,0,1f48,7cd7,8008,7940,0
1497,1497,0,7940,0,0,1e3d,7d1a,7741,7940,0
1498,1498,0,7940,0,0,1e1c,7d5a,7708,7940,0
1499,1499,0,7940,0,0,1f1b,7d97,7963,7940,0
1500,1500,0,7940,0,0,e28e,7e09,8334,7940,0
1501,1501,0,7940,0,0,e158,7e3d,8542,7940,0
1502,1502,0,7940,0,0,e157,7e6f,8543,7940,0
1503,1503,0,7940,0,0,e177,7e9e,8567,7940,0
1504,1504,0,7940,0,0,ef6d,7eca,16229,7940,0
1505,1505,0,7940,0,0,1f3b,7ef3,7995,7940,0
1506,1506,0,7940,0,0,1e73,7f19,7795,7940,0
1507,1507,0,7940,0,0,1f73,7f3c,8019,7940,0
1508,1508,0,7940,0,0,1f60,7f5d,8032,7940,0
1509,1509,0,7940,0,0,e0cd,7f7a,8397,7940,0
1510,1510,0,7940,0,0,e198,7f95,8600,7940,0
1511,1511,0,7940,0,0,e155,7fac,8533,7940,0
1512,1512,0,7940,0,0,e028,7fc1,8232,7940,0
1513,1513,0,7940,0,0,1ed2,7fd3,7890,7940,0
1514,1514,0,7940,0,0,1e4a,7fe1,7754,7940,0
1515,1515,0,7940,0,0,1e9a,7fed,7834,7940,0
1516,1516,0,7940,0,0,1fbe,7ff6,8126,7940,0
1517,1517,0,7940,0,0,e107,7ffc,8455,7940,0
1518,1518,0,7940,0,0,e1af,7fff,8623,7940,0
1519,1519,0,7940,0,0,e110,7fff,8464,7940,0
1520,1520,0,7940,0,0,1ff9,7ffc,8185,7940,0
1521,1521,0,7940,0,0,1ec4,7ff6,7876,7940,0
1522,1522,0,7940,0,0,1e3d,7ff6,7741,7940,0
1523,1523,0,7940,0,0,1ebf,7fed,7871,7940,0
1524,1524,0,7940,0,0,e030,7fe1,8240,7940,0
1525,1525,0,7940,0,0,e16b,7fd3,8555,7940,0
1526,1526,0,7940,0,0,e1b4,7fc1,8628,7940,0
1527,1527,0,7940,0,0,e0e8,7fac,8424,7940,0
1528,1528,0,7940,0,0,1f9e,7f95,8094,7940,0
1529,1529,0,7940,0,0,1e75,7f7a,7797,7940,0
1530,1530,0,7940,0,0,1e58,7f5d,7768,7940,0
1531,1531,0,7940,0,0,1f1f,7f3c,7967,7940,0
1532,1532,0,7940,0,0,e070,7f19,8304,7940,0
1533,1533,0,7940,0,0,e196,7ef3,8598,7940,0
1534,1534,0,7940,0,0,e1bd,7eca,8637,7940,0
1535,1535,0,7940,0,0,e0d6,7e9e,8406,7940,0
1536,1536,0,7940,0,0,1fb2,7e6f,8114,7940,0
1537,1537,0,7940,0,0,1ebf,7e3d,7871,7940,0
1538,1538,0,7940,0,0,1efe,7e09,7807,7940,0
1539,1539,0,7940,0,0,1f6d,7dd1,8045,7940,0
1540,1540,0,7940,0,0,3fed,7d97,16365,7940,0
1541,1541,0,7940,0,0,e1ad,7d5a,8621,7940,0
1542,1542,0,7940,0,0,e1ad,7d1a,8621,7940,0
1543,1543,0,7940,0,0,e1cf,7cd7,8652,7940,0
1544,1544,0,7940,0,0,e063,7c92,8291,7940,0
1545,1545,0,7940,0,0,1f19,7c49,7961,7940,0
1546,1546,0,7940,0,0,1e4e,7bfe,7758,7940,0
1547,1547,0,7940,0,0,1ec0,7bb1,7872,7940,0
1548,1548,0,7940,0,0,1ff4,7b60,8180,7940,0
1549,1549,0,7940,0,0,e135,7b0d,8501,7940,0
1550,1550,0,7940,0,0,e1b8,7ab7,8632,7940,0
1551,1551,0,7940,0,0,e15c,7a5e,8540,7940,0
1552,1552,0,7940,0,0,e032,7a03,8242,7940,0
1553,1553,0,7940,0,0,1efa,79a5,7930,7940,0
1554,1554,0,7940,0,0,1e58,7945,7768,7940,0
1555,1555,0,7940,0,0,1ec6,78e2,7878,7940,0
1556,1556,0,7940,0,0,e01f,787c,8223,7940,0
1557,1557,0,7940,0,0,e14a,7814,8522,7940,0
1558,1558,0,7940,0,0,e1d7,7814,8663,7940,0
1559,1559,0,7940,0,0,e13b,77a9,8507,7940,0
1560,1560,0,7940,0,0,1fd7,773c,8151,7940,0
1561,1561,0,7940,0,0,1ea1,76cc,7841,7940,0
1562,1562,0,7940,0,0,1e41,765a,7745,7940,0
1563,1563,0,7940,0,0,1f0b,75e6,7947,7940,0
1564,1564,0,7940,0,0,e058,756f,8280,7940,0
1565,1565,0,7940,0,0,e14b,74f5,8523,7940,0
1566,1566,0,7940,0,0,e19b,7479,8603,7940,0
1567,1567,0,7940,0,0,e0ed,73fb,8429,7940,0
1568,1568,0,7940,0,0,1f77,737b,8055,7940,0
1569,1569,0,7940,0,0,1e86,72f8,7814,7940,0
1570,1570,0,7940,0,0,1e61,7273,7777,7940,0
1571,1571,0,7940,0,0,1f40,71ec,8000,7940,0
1572,1572,0,7940,0,0,e2c0,7162,8384,7940,0
1573,1573,0,7940,0,0,e1a0,70d7,8608,7940,0
1574,1574,0,7940,0,0,e1a9,7049,8617,7940,0
1575,1575,0,7940,0,0,e1fb,6fb9,8699,7940,0
1576,1576,0,7940,0,0,ed7b,6f27,12155,7940,0
1577,1577,0,7940,0,0,1f15,6e93,7957,7940,0
1578,1578,0,7940,0,0,1e75,6dfd,7797,7940,0
1579,1579,0,7940,0,0,1fe5,6d65,8165,7940,0
1580,1580,0,7940,0,0,1f91,6ccb,8081,7940,0
1581,1581,0,7940,0,0,e0db,6c2f,8411,7940,0
1582,1582,0,7940,0,0,e19b,6b91,8603,7940,0
1583,1583,0,7940,0,0,e144,6af1,8516,7940,0
1584,1584,0,7940,0,0,e03c,6a50,8252,7940,0
1585,1585,0,7940,0,0,1ed4,69ac,7892,7940,0
1586,1586,0,7940,0,0,1e19,6907,7705,7940,0
1587,1587,0,7940,0,0,1e8b,6860,7819,7940,0
1588,1588,0,7940,0,0,1fc5,67b7,8133,7940,0
1589,1589,0,7940,0,0,e0fc,670d,8444,7940,0
1590,1590,0,7940,0,0,e193,6661,8595,7940,0
1591,1591,0,7940,0,0,e0fc,65b3,8444,7940,0
1592,1592,0,7940,0,0,1fd1,6504,8145,7940,0
1593,1593,0,7940,0,0,1e9e,6404,7838,7940,0
1594,1594,0,7940,0,0,1e27,6453,7719,7940,0
1595,1595,0,7940,0,0,1ec2,63a0,7874,7940,0
1596,1596,0,7940,0,0,e01d,62ed,8221,7940,0
1597,1597,0,7940,0,0,e14b,6237,8523,7940,0
1598,1598,0,7940,0,0,e16d,6181,8557,7940,0
1599,1599,0,7940,0,0,e09d,60c9,8349,7940,0
1600,1600,0,7940,0,0,1f5a,600f,8026,7940,0
1601,1601,0,7940,0,0,1e4e,5f55,7758,7940,0
1602,1602,0,7940,0,0,1e1c,5e99,7708,7940,0
1603,1603,0,7940,0,0,1ee6,5ddb,7910,7940,0
1604,1604,0,7940,0,0,e02d,5d1d,8237,7940,0
1605,1605,0,7940,0,0,e13a,5c5d,8506,7940,0
1606,1606,0,7940,0,0,e154,5b9d,8532,7940,0
1607,1607,0,7940,0,0,e07e,5adb,8318,7940,0
1608,1608,0,7940,0,0,1f61,5a18,8055,7940,0
1609,1609,0,7940,0,0,1f16,5954,7703,7940,0
1610,1610,0,7940,0,0,1e1b,588f,7711,7940,0
1611,1611,0,7940,0,0,1f3b,57c9,7995,7940,0
1612,1612,0,7940,0,0,1fb6,5703,16310,7940,0
1613,1613,0,7940,0,0,e1fe,563b,8692,7940,0
1614,1614,0,7940,0,0,e17e,5573,8574,7940,0
1615,1615,0,7940,0,0,e14e,54aa,8526,7940,0
1616,1616,0,7940,0,0,e020,53e0,8224,7940,0
1617,1617,0,7940,0,0,1ed7,5315,7895,7940,0
1618,1618,0,7940,0,0,1e35,5249,7733,7940,0
1619,1619,0,7940,0,0,1e62,517d,7778,7940,0
1620,1620,0,7940,0,0,1f81,50b1,8065,7940,0
1621,1621,0,7940,0,0,e0d6,4fe4,8406,7940,0
1622,1622,0,7940,0,0,e1a4,4f16,8612,7940,0
1623,1623,0,7940,0,0,e10e,4e47,8462,7940,0
1624,1624,0,7940,0,0,1fce,4d79,8142,7940,0
1625,1625,0,7940,0,0,1e9d,4ca9,7837,7940,0
1626,1626,0,7940,0,0,1e20,4bda,7712,7940,0
1627,1627,0,7940,0,0,1e8f,4b0a,7823,7940,0
1628,1628,0,7940,0,0,1fe1,4a3a,8161,7940,0
1629,1629,0,7940,0,0,e131,4b3a,8497,7940,0
1630,1630,0,7940,0,0,e186,4969,8582,7940,0
1631,1631,0,7940,0,0,e0da,4898,8410,7940,0
1632,1632,0,7940,0,0,1f8d,47c7,8077,7940,0
1633,1633,0,7940,0,0,1e77,46f6,7799,7940,0
1634,1634,0,7940,0,0,1e36,4624,7734,7940,0
1635,1635,0,7940,0,0,1ece,4553,7886,7940,0
1636,1636,0,7940,0,0,e03c,4481,8252,7940,0
1637,1637,0,7940,0,0,e15b,43b0,8539,7940,0
1638,1638,0,7940,0,0,e18c,42de,8588,7940,0
1639,1639,0,7940,0,0,e0ab,420c,8363,7940,0
1640,1640,0,7940,0,0,1f58,413b,8024,7940,0
1641,1641,0,7940,0,0,1e66,4069,7782,7940,0
1642,1642,0,7940,0,0,1e5a,3f98,7770,7940,0
1643,1643,0,7940,0,0,1f24,3ec7,7972,7940,0
1644,1644,0,7940,0,0,e3b7,3df6,8887,7940,0
1645,1645,0,7940,0,0,e19b,3d25,8607,7940,0
1646,1646,0,7940,0,0,e1db,3c54,8539,7940,0
1647,1647,0,7940,0,0,e17a,3b84,8570,7940,0
1648,1648,0,7940,0,0,ea68,3ab4,10856,7940,0
1649,1649,0,7940,0,0,1f1f,39e5,7967,7940,0
1650,1650,0,7940,0,0,1e7b,3916,7803,7940,0
1651,1651,0,7940,0,0,1f7f,3847,8059,7940,0
1652,1652,0,7940,0,0,1f7c,3779,8060,7940,0
1653,1653,0,7940,0,0,e0e3,36ab,8419,7940,0
1654,1654,0,7940,0,0,e1b4,35dd,8628,7940,0
1655,1655,0,7940,0,0,e140,3511,8512,7940,0
1656,1656,0,7940,0,0,e02d,3444,8237,7940,0
1657,1657,0,7940,0,0,1ee8,3379,7912,7940,0
1658,1658,0,7940,0,0,1e3b,32ae,7739,7940,0
1659,1659,0,7940,0,0,1e9e,31e4,7838,7940,0
1660,1660,0,7940,0,0,1fe0,311a,8160,7940,0
1661,1661,0,7940,0,0,e137,3051,8503,7940,0
1662,1662,0,7940,0,0,e1bb,2f89,8635,7940,0
1663,1663,0,7940,0,0,e118,2ec2,8472,7940,0
1664,1664,0,7940,0,0,1fe4,2dfb,8164,7940,0
1665,1665,0,7940,0,0,1eb5,2dfb,7861,7940,0
1666,1666,0,7940,0,0,1e2c,2d35,7724,7940,0
1667,1667,0,7940,0,0,1ef6,2c70,7926,7940,0
1668,1668,0,7940,0,0,e054,2bac,8276,7940,0
1669,1669,0,7940,0,0,e163,2ae9,8547,7940,0
1670,1670,0,7940,0,0,e1d2,2a27,8658,7940,0
1671,1671,0,7940,0,0,e0da,2966,8410,7940,0
1672,1672,0,7940,0,0,1f87,28a6,8071,7940,0
1673,1673,0,7940,0,0,1e90,27e6,7824,7940,0
1674,1674,0,7940,0,0,1e45,2728,7749,7940,0
1675,1675,0,7940,0,0,1f25,266b,7973,7940,0
1676,1676,0,7940,0,0,e06f,25af,8303,7940,0
1677,1677,0,7940,0,0,e16c,24f4,8556,7940,0
1678,1678,0,7940,0,0,e189,243a,8585,7940,0
1679,1679,0,7940,0,0,e08e,2381,8334,7940,0
1680,1680,0,7940,0,0,1f2c,22ca,7982,7940,0
1681,1681,0,7940,0,0,1f66,2213,7790,7940,0
1682,1682,0,7940,0,0,1e7e,215e,7806,7940,0
1683,1683,0,7940,0,0,1f7d,20aa,8061,7940,0
1684,1684,0,7940,0,0,1f79,1ff8,8057,7940,0
1685,1685,0,7940,0,0,e1cf,1f46,8655,7940,0
1686,1686,0,7940,0,0,e1eb,1e96,8651,7940,0
1687,1687,0,7940,0,0,e167,1de7,8550,7940,0
1688,1688,0,7940,0,0,e067,1d3a,8295,7940,0
1689,1689,0,7940,0,0,1efe,1c8d,7934,7940,0
1690,1690,0,7940,0,0,1e30,1be2,7728,7940,0
1691,1691,0,7940,0,0,1e6c,1b39,7788,7940,0
1692,1692,0,7940,0,0,1fa9,1a91,8105,7940,0
1693,1693,0,7940,0,0,e0ec,19ea,8428,7940,0
1694,1694,0,7940,0,0,e1a7,1945,8615,7940,0
1695,1695,0,7940,0,0,e134,18a1,8500,7940,0
1696,1696,0,7940,0,0,1fe9,17fe,8169,7940,0
1697,1697,0,7940,0,0,1ebf,175d,7871,7940,0
1698,1698,0,7940,0,0,1e2f,16be,7727,7940,0
1699,1699,0,7940,0,0,1eb0,1620,7856,7940,0
1700,1700,0,7940,0,0,e015,1583,8213,7940,0
1701,1701,0,7940,0,0,e142,1583,8514,7940,0
1702,1702,0,7940,0,0,e186,14e8,8582,7940,0
1703,1703,0,7940,0,0,e0e3,144f,8419,7940,0
1704,1704,0,7940,0,0,1fb1,13b7,8113,7940,0
1705,1705,0,7940,0,0,1e78,1320,7800,7940,0
1706,1706,0,7940,0,0,1e37,128b,7735,7940,0
1707,1707,0,7940,0,0,1f02,11f8,7938,7940,0
1708,1708,0,7940,0,0,e059,1166,8281,7940,0
1709,1709,0,7940,0,0,e168,10d6,8552,7940,0
1710,1710,0,7940,0,0,e166,1048,8550,7940,0
1711,1711,0,7940,0,0,e0a5,0fbb,8357,7940,0
1712,1712,0,7940,0,0,1f79,0f2f,8057,7940,0
1713,1713,0,7940,0,0,1e4c,0ea5,7756,7940,0
1714,1714,0,7940,0,0,1e45,0e1d,7749,7940,0
1715,1715,0,7940,0,0,1f2c,0d97,7980,7940,0
1716,1716,0,7940,0,0,e377,0d12,8831,7940,0
1717,1717,0,7940,0,0,e17f,0c8f,8575,7940,0
1718,1718,0,7940,0,0,e177,0c0d,8575,7940,0
1719,1719,0,7940,0,0,e16b,0b8d,8555,7940,0
1720,1720,0,7940,0,0,ef4b,0b0e,12107,7940,0
1721,1721,0,7940,0,0,1f29,0a92,7977,7940,0
1722,1722,0,7940,0,0,1e6f,0a17,7789,7940,0
1723,1723,0,7940,0,0,1e5e,099d,7774,7940,0
1724,1724,0,7940,0,0,1f87,0926,8071,7940,0
1725,1725,0,7940,0,0,e0b9,08af,8377,7940,0
1726,1726,0,7940,0,0,e177,083b,8567,7940,0
1727,1727,0,7940,0,0,e126,07c8,8486,7940,0
1728,1728,0,7940,0,0,1fff,0757,8191,7940,0
1729,1729,0,7940,0,0,1eb4,06e8,7860,7940,0
1730,1730,0,7940,0,0,1e1d,067a,7709,7940,0
1731,1731,0,7940,0,0,1e85,060e,7813,7940,0
1732,1732,0,7940,0,0,1f9f,05a3,8095,7940,0
1733,1733,0,7940,0,0,e0fb,053b,8443,7940,0
1734,1734,0,7940,0,0,e1ab,04d4,8619,7940,0
1735,1735,0,7940,0,0,e0f4,046e,8436,7940,0
1736,1736,0,7940,0,0,1fae,040a,8110,7940,0
1737,1737,0,7940,0,0,1e80,040a,7808,7940,0
1738,1738,0,7940,0,0,1e13,03a8,7699,7940,0
1739,1739,0,7940,0,0,1ec5,0348,7877,7940,0
1740,1740,0,7940,0,0,e018,02e9,8216,7940,0
1741,1741,0,7940,0,0,e133,028c,8499,7940,0
1742,1742,0,7940,0,0,e18a,0230,8586,7940,0
1743,1743,0,7940,0,0,e0b5,01d6,8373,7940,0
1744,1744,0,7940,0,0,1f61,017e,8033,7940,0
1745,1745,0,7940,0,0,1e62,0127,7778,7940,0
1746,1746,0,7940,0,0,1e22,00d2,7714,7940,0
1747,1747,0,7940,0,0,1eff,007e,7935,7940,0
1748,1748,0,7940,0,0,e072,002d,8306,7940,0
1749,1749,0,7940,0,0,e16f,ffdc,8559,7940,0
1750,1750,0,7940,0,0,e182,ff8e,8578,7940,0
1751,1751,0,7940,0,0,e07a,ff41,8314,7940,0
1752,1752,0,7940,0,0,1f3d,fef5,7999,7940,0
1753,1753,0,7940,0,0,1f67,feab,8047,7940,0
1754,1754,0,7940,0,0,1e56,fe63,7766,7940,0
1755,1755,0,7940,0,0,1f56,fe1c,8022,7940,0
1756,1756,0,7940,0,0,1f56,fdd7,8022,7940,0
1757,1757,0,7940,0,0,e1fb,fd93,8699,7940,0
1758,1758,0,7940,0,0,e17f,fd51,8575,7940,0
1759,1759,0,7940,0,0,e13f,fd10,8511,7940,0
1760,1760,0,7940,0,0,e02f,fcd1,8239,7940,0
1761,1761,0,7940,0,0,1ee7,fc93,7911,7940,0
1762,1762,0,7940,0,0,1e2c,fc57,7724,7940,0
1763,1763,0,7940,0,0,1e83,fc1c,7811,7940,0
1764,1764,0,7940,0,0,1fa7,fbe3,8103,7940,0
1765,1765,0,7940,0,0,e0f6,fbab,8438,7940,0
1766,1766,0,7940,0,0,e19b,fb75,8603,7940,0
1767,1767,0,7940,0,0,e12c,fb40,8492,7940,0
1768,1768,0,7940,0,0,e014,fb0c,8212,7940,0
1769,1769,0,7940,0,0,1eb5,fada,7861,7940,0
1770,1770,0,7940,0,0,1e2d,faa9,7725,7940,0
1771,1771,0,7940,0,0,1eb5,fa7a,7861,7940,0
1772,1772,0,7940,0,0,e00d,fa5e,8205,7940,0
1773,1773,0,7940,0,0,e139,fa4c,8505,7940,0
1774,1774,0,7940,0,0,e1a5,fa20,8613,7940,0
1775,1775,0,7940,0,0,e0f5,f9f4,8437,7940,0
1776,1776,0,7940,0,0,1fb5,f9ca,8117,7940,0
1777,1777,0,7940,0,0,1e82,f9a2,7810,7940,0
1778,1778,0,7940,0,0,1e48,f97b,7752,7940,0
1779,1779,0,7940,0,0,1f13,f955,7955,7940,0
1780,1780,0,7940,0,0,e052,f930,8274,7940,0
1781,1781,0,7940,0,0,e168,f90d,8552,7940,0
1782,1782,0,7940,0,0,e195,f8ea,8597,7940,0
1783,1783,0,7940,0,0,e0cb,f8c9,8395,7940,0
1784,1784,0,7940,0,0,1f6f,f8aa,8047,7940,0
1785,1785,0,7940,0,0,1e4c,f88b,7756,7940,0
1786,1786,0,7940,0,0,1e48,f86e,7752,7940,0
1787,1787,0,7940,0,0,1f53,f852,8019,7940,0
1788,1788,0,7940,0,0,efb1,f837,9139,7940,0
1789,1789,0,7940,0,0,e1b1,f81d,8625,7940,0
1790,1790,0,7940,0,0,e1fd,f805,8701,7940,0
1791,1791,0,7940,0,0,e16c,f7ed,8556,7940,0
1792,1792,0,7940,0,0,ff6c,f7d7,16236,7940,0
1793,1793,0,7940,0,0,1f6c,f7c1,8044,7940,0
1794,1794,0,7940,0,0,1e4f,f7ad,7748,7940,0
1795,1795,0,7940,0,0,1e6b,f79a,7915,7940,0
1796,1796,0,7940,0,0,1fa3,f788,8099,7940,0
1797,1797,0,7940,0,0,e0ec,f777,8428,7940,0
1798,1798,0,7940,0,0,e1a7,f767,8615,7940,0
1799,1799,0,7940,0,0,e158,f758,8536,7940,0
1800,1800,0,7940,0,0,e02b,f74a,8235,7940,0
1801,1801,0,7940,0,0,1ee4,f73d,7908,7940,0
1802,1802,0,7940,0,0,1dfa,f731,7674,7940,0
1803,1803,0,7940,0,0,1e50,f726,7760,7940,0
1804,1804,0,7940,0,0,1fd5,f71b,8149,7940,0
1805,1805,0,7940,0,0,e12c,f712,8492,7940,0
1806,1806,0,7940,0,0,e18c,f70a,8588,7940,0
1807,1807,0,7940,0,0,e0e4,f702,8420,7940,0
1808,1808,0,7940,0,0,1fb6,f6aa,8118,7940,0
1809,1809,0,7940,0,0,1ebf,f6fb,7871,7940,0
1810,1810,0,7940,0,0,1e4f,f6f6,7759,7940,0
1811,1811,0,7940,0,0,1edd,f6f1,7901,7940,0
1812,1812,0,7940,0,0,e04d,f6ed,8269,7940,0
1813,1813,0,7940,0,0,e15c,f6e9,8540,7940,0
1814,1814,0,7940,0,0,e1b2,f6e7,8626,7940,0
1815,1815,0,7940,0,0,e0f7,f6e5,8439,7940,0
1816,1816,0,7940,0,0,1f75,f6e4,8053,7940,0
1817,1817,0,7940,0,0,1e4b,f6e4,7755,7940,0
1818,1818,0,7940,0,0,1e45,f6e4,7749,7940,0
1819,1819,0,7940,0,0,1f2f,f6e5,7983,7940,0
1820,1820,0,7940,0,0,e07a,f6e7,8314,7940,0
1821,1821,0,7940,0,0,e17e,f6ea,8574,7940,0
1822,1822,0,7940,0,0,e168,f6ed,8552,7940,0
1823,1823,0,7940,0,0,e0a2,f6f1,8354,7940,0
1824,1824,0,7940,0,0,5fab,f6f5,7979,7940,0
1825,1825,0,7940,0,0,1f3f,f6fa,7999,7940,0
1826,1826,0,7940,0,0,1e7f,f700,7807,7940,0
1827,1827,0,7940,0,0,1f5e,f707,8030,7940,0
1828,1828,0,7940,0,0,1f44,f70d,8004,7940,0
1829,1829,0,7940,0,0,e1d9,f715,8665,7940,0
1830,1830,0,7940,0,0,e175,f71d,8560,7940,0
1831,1831,0,7940,0,0,e145,f726,8517,7940,0
1832,1832,0,7940,0,0,e023,f72f,8227,7940,0
1833,1833,0,7940,0,0,1ed7,f738,7895,7940,0
1834,1834,0,7940,0,0,1e44,f742,7748,7940,0
1835,1835,0,7940,0,0,1e8a,f74d,7818,7940,0
1836,1836,0,7940,0,0,1fc3,f758,8131,7940,0
1837,1837,0,7940,0,0,e0ff,f764,8447,7940,0
1838,1838,0,7940,0,0,e194,f770,8596,7940,0
1839,1839,0,7940,0,0,e101,f77c,8449,7940,0
1840,1840,0,7940,0,0,1fcb,f789,8139,7940,0
1841,1841,0,7940,0,0,1e70,f796,7792,7940,0
1842,1842,0,7940,0,0,1e06,f7a4,7686,7940,0
1843,1843,0,7940,0,0,1e92,f7b0,7826,7940,0
1844,1844,0,7940,0,0,1fd6,f7b2,8150,7940,0
1845,1845,0,7940,0,0,e113,f7c0,8467,7940,0
1846,1846,0,7940,0,0,e17a,f7cf,8570,7940,0
1847,1847,0,7940,0,0,e0b7,f7de,8375,7940,0
