Sample in Buffer,Sample in Window,TRIGGER,design_1_i/adc_interface_0_m_axis_tdata[31:0],design_1_i/adc_interface_0_m_axis_tlast,design_1_i/adc_interface_0_m_axis_tvalid,design_1_i/adc_interface_0_adc_signed_debug[15:0],design_1_i/adc_interface_0_win_coeff_out[15:0],design_1_i/adc_data[13:0],design_1_i/adc_interface_0_adc_data_original[13:0],design_1_i/adc_interface_0_adc_data_original_valid,design_1_i/xfft_0_m_axis_data_tdata[63:0],design_1_i/xfft_0_m_axis_data_tlast,design_1_i/xfft_0_m_axis_data_tvalid
Radix - UNSIGNED,UNSIGNED,UNSIGNED,SIGNED,HEX,HEX,HEX,HEX,UNSIGNED,UNSIGNED,HEX,HEX,HEX,HEX
259,259,0,192217376,0,1,2d30,001c,11568,288,1,b3adaa8da48bcea5,0,0
260,260,0,209188980,0,1,39d0,001c,14800,14452,1,b3adaa8da48bcea5,0,0
261,261,0,250682795,0,1,3c19,001c,15385,7595,1,b3adaa8da48bcea5,0,0
262,262,0,259867146,0,1,3fff,001c,16383,522,1,b3adaa8da48bcea5,0,0
263,263,0,263291193,0,1,3fff,001c,16383,313,1,b3adaa8da48bcea5,0,0
264,264,0,266715240,0,1,3fff,001c,16383,104,1,b3adaa8da48bcea5,0,0
265,265,0,262471902,0,1,3ff1,001c,16369,222,1,b3adaa8da48bcea5,0,0
266,266,0,224751841,0,1,3725,001c,14117,12513,1,b3adaa8da48bcea5,0,0
267,267,0,209693016,0,1,3859,001c,14425,10584,1,b3adaa8da48bcea5,0,0
268,268,0,186106896,0,1,2724,001c,10020,1040,1,b3adaa8da48bcea5,0,0
269,269,0,97331376,0,1,1fb8,001c,8120,10416,1,b3adaa8da48bcea5,0,0
270,270,0,33285226,0,1,1fb4,001c,4644,9322,1,b3adaa8da48bcea5,0,0
271,271,0,0,0,1,1275,001c,629,0,1,b3adaa8da48bcea5,0,0
272,272,0,0,0,1,0251,001c,529,0,1,b3adaa8da48bcea5,0,0
273,273,0,0,0,1,0000,001c,0,0,1,b3adaa8da48bcea5,0,0
274,274,0,0,0,1,0000,001c,0,0,1,b3adaa8da48bcea5,0,0
275,275,0,1189376,0,1,0000,001c,0,9728,1,b3adaa8da48bcea5,0,0
276,276,0,45065614,0,1,0268,001c,3688,9614,1,b3adaa8da48bcea5,0,0
277,277,0,119237550,0,1,0e69,001c,7913,11182,1,b3adaa8da48bcea5,0,0
278,278,0,165340470,0,1,17d1,001c,6097,9526,1,b3adaa8da48bcea5,0,0
279,279,0,224724514,0,1,2483,001c,9347,1570,1,b3adaa8da48bcea5,0,0
280,280,0,290646250,0,1,3258,001c,12888,10474,1,b3adaa8da48bcea5,0,0
281,281,0,306479349,0,1,35c0,001c,13760,245,1,b3adaa8da48bcea5,0,0
282,282,0,328298937,0,1,3f10,001c,16144,12729,1,b3adaa8da48bcea5,0,0
283,283,0,331690218,0,1,3fff,001c,16383,12522,1,b3adaa8da48bcea5,0,0
284,284,0,335065116,0,1,3fff,001c,16383,12316,1,b3adaa8da48bcea5,0,0
285,285,0,337783264,0,1,3fff,001c,16383,10720,1,b3adaa8da48bcea5,0,0
286,286,0,294619903,0,1,3d85,001c,15749,2815,1,b3adaa8da48bcea5,0,0
287,287,0,303946885,0,1,3b8e,001c,15246,7301,1,b3adaa8da48bcea5,0,0
288,288,0,212285889,0,1,2f56,001c,12118,14785,1,b3adaa8da48bcea5,0,0
289,289,0,174223808,0,1,28d5,001c,10453,12736,1,b3adaa8da48bcea5,0,0
290,290,0,100914144,0,1,143e,001c,5182,5088,1,b3adaa8da48bcea5,0,0
291,291,0,12796875,0,1,0567,001c,1383,971,1,b3adaa8da48bcea5,0,0
292,292,0,0,0,1,0000,001c,0,0,1,b3adaa8da48bcea5,0,0
293,293,0,0,0,1,0000,001c,0,0,1,b3adaa8da48bcea5,0,0
294,294,0,0,0,1,0000,001c,0,0,1,b3adaa8da48bcea5,0,0
295,295,0,0,0,1,0000,001c,0,0,1,b3adaa8da48bcea5,0,0
296,296,0,84405788,0,1,0b68,001c,2920,11804,1,b3adaa8da48bcea5,0,0
297,297,0,140459760,0,1,1a3e,001c,6718,16112,1,b3adaa8da48bcea5,0,0
298,298,0,216657585,0,1,2344,001c,9028,11953,1,b3adaa8da48bcea5,0,0
299,299,0,301417956,0,1,2e38,001c,11832,1508,1,b3adaa8da48bcea5,0,0
300,300,0,325733520,0,1,3ab9,001c,15033,3216,1,b3adaa8da48bcea5,0,0
301,301,0,385348942,0,1,3d1d,001c,15645,13646,1,b3adaa8da48bcea5,0,0
302,302,0,393634341,0,1,3fff,001c,16383,8741,1,b3adaa8da48bcea5,0,0
303,303,0,396747111,0,1,3fff,001c,16383,8551,1,b3adaa8da48bcea5,0,0
304,304,0,399827115,0,1,3fff,001c,16383,8363,1,b3adaa8da48bcea5,0,0
305,305,0,387308250,0,1,3f86,001c,16262,6874,1,b3adaa8da48bcea5,0,0
306,306,0,377155494,0,1,3ff3,001c,13939,12198,1,b3adaa8da48bcea5,0,0
307,307,0,302577242,0,1,3777,001c,13175,13914,1,b3adaa8da48bcea5,0,0
308,308,0,263498640,0,1,37f5,001c,10229,11152,1,b3adaa8da48bcea5,0,0
309,309,0,131816625,0,1,25fc,001c,16380,7345,1,b3adaa8da48bcea5,0,0
310,310,0,36598240,0,1,1e6d,001c,7788,12768,1,b3adaa8da48bcea5,0,0
311,311,0,0,0,1,107b,001c,4217,0,1,b3adaa8da48bcea5,0,0
312,312,0,0,0,1,003a,001c,58,0,1,b3adaa8da48bcea5,0,0
313,313,0,0,0,1,0000,001c,0,0,1,b3adaa8da48bcea5,0,0
314,314,0,0,0,1,0000,001c,0,0,1,b3adaa8da48bcea5,0,0
315,315,0,77612902,0,1,0000,001c,0,1894,1,b3adaa8da48bcea5,0,0
316,316,0,177705843,0,1,0000,001c,0,4979,1,b3adaa8da48bcea5,0,0
317,317,0,241041120,0,1,102b,001c,4139,16096,1,b3adaa8da48bcea5,0,0
318,318,0,318987368,0,1,1d87,001c,7559,7272,1,b3adaa8da48bcea5,0,0
319,319,0,408052368,0,1,25d6,001c,9686,8848,1,b3adaa8da48bcea5,0,0
320,320,0,425113920,0,1,333e,001c,13118,14656,1,b3adaa8da48bcea5,0,0
321,321,0,448517391,0,1,3696,001c,13974,5391,1,b3adaa8da48bcea5,0,0
322,322,0,451138671,0,1,3f97,001c,16279,5231,1,b3adaa8da48bcea5,0,0
323,323,0,453727185,0,1,3fff,001c,16383,5073,1,b3adaa8da48bcea5,0,0
324,324,0,451826773,0,1,3fff,001c,16383,5205,1,b3adaa8da48bcea5,0,0
325,325,0,389381520,0,1,3fff,001c,16383,15760,1,b3adaa8da48bcea5,0,0
326,326,0,369616939,0,1,3d0a,001c,15626,10283,1,b3adaa8da48bcea5,0,0
327,327,0,272709638,0,1,3abd,001c,15037,14342,1,b3adaa8da48bcea5,0,0
328,328,0,219103500,0,1,2e4f,001c,11855,268,1,b3adaa8da48bcea5,0,0
329,329,0,119466377,0,1,238b,001c,9099,10633,1,b3adaa8da48bcea5,0,0
330,330,0,1207290,0,1,1acf,001c,6863,11258,1,b3adaa8da48bcea5,0,0
331,331,0,0,0,1,0b99,001c,2969,0,1,b3adaa8da48bcea5,0,0
332,332,0,0,0,1,0000,001c,0,0,1,b3adaa8da48bcea5,0,0
333,333,0,0,0,1,0000,001c,0,0,1,b3adaa8da48bcea5,0,0
334,334,0,2154628,0,1,0000,001c,0,8324,1,b3adaa8da48bcea5,0,0
335,335,0,3266952,0,1,0000,001c,0,6536,1,b3adaa8da48bcea5,0,0
336,336,0,122124753,0,1,0567,001c,1383,14801,1,b3adaa8da48bcea5,0,0
337,337,0,223513848,0,1,1b9e,001c,7070,3320,1,b3adaa8da48bcea5,0,0
338,338,0,288777645,0,1,28b7,001c,10423,9645,1,b3adaa8da48bcea5,0,0
339,339,0,392855861,0,1,2f7d,001c,12157,309,1,b3adaa8da48bcea5,0,0
340,340,0,419859858,0,1,3b99,001c,15257,3474,1,b3adaa8da48bcea5,0,0
341,341,0,491483688,0,1,3f8c,001c,15757,12840,1,b3adaa8da48bcea5,0,0
342,342,0,496372134,0,1,3fff,001c,16383,2470,1,b3adaa8da48bcea5,0,0
343,343,0,498239796,0,1,3fff,001c,16383,2356,1,b3adaa8da48bcea5,0,0
344,344,0,500074692,0,1,3fff,001c,16383,2244,1,b3adaa8da48bcea5,0,0
345,345,0,477537837,0,1,3fff,001c,16383,9773,1,b3adaa8da48bcea5,0,0
346,346,0,462452560,0,1,3fad,001c,16300,14160,1,b3adaa8da48bcea5,0,0
347,347,0,365840684,0,1,35af,001c,14253,2348,1,b3adaa8da48bcea5,0,0
348,348,0,281608600,0,1,322e,001c,13950,408,1,b3adaa8da48bcea5,0,0
349,349,0,212378845,0,1,2474,001c,9332,9437,1,b3adaa8da48bcea5,0,0
350,350,0,92551052,0,1,1cb1,001c,7345,14220,1,b3adaa8da48bcea5,0,0
351,351,0,0,0,1,0e92,001c,3730,0,1,b3adaa8da48bcea5,0,0
352,352,0,0,0,1,0000,001c,0,0,1,b3adaa8da48bcea5,0,0
353,353,0,0,0,1,0000,001c,0,0,1,b3adaa8da48bcea5,0,0
354,354,0,0,0,1,0000,001c,0,0,1,b3adaa8da48bcea5,0,0
355,355,0,1610496,0,1,0000,001c,0,4864,1,b3adaa8da48bcea5,0,0
356,356,0,43856025,0,1,01de,001c,478,12441,1,b3adaa8da48bcea5,0,0
357,357,0,224574650,0,1,11a8,001c,4520,15546,1,b3adaa8da48bcea5,0,0
358,358,0,330769532,0,1,1f17,001c,7959,9340,1,b3adaa8da48bcea5,0,0
359,359,0,388133190,0,1,270b,001c,9995,12614,1,b3adaa8da48bcea5,0,0
360,360,0,488429397,0,1,3830,001c,14384,5973,1,b3adaa8da48bcea5,0,0
361,361,0,504761786,0,1,373e,001c,14142,3514,1,b3adaa8da48bcea5,0,0
362,362,0,525730470,0,1,3fff,001c,16383,678,1,b3adaa8da48bcea5,0,0
363,363,0,526729833,0,1,3fff,001c,16383,617,1,b3adaa8da48bcea5,0,0
364,364,0,527680047,0,1,3fff,001c,16383,559,1,b3adaa8da48bcea5,0,0
365,365,0,521079750,0,1,3fff,001c,16383,3014,1,b3adaa8da48bcea5,0,0
366,366,0,444132531,0,1,3c2e,001c,15406,11443,1,b3adaa8da48bcea5,0,0
367,367,0,415721748,0,1,39e4,001c,14820,10516,1,b3adaa8da48bcea5,0,0
368,368,0,302195722,0,1,2d36,001c,11574,9226,1,b3adaa8da48bcea5,0,0
369,369,0,236099492,0,1,223d,001c,8765,6052,1,b3adaa8da48bcea5,0,0
370,370,0,120766284,0,1,18ef,001c,6383,16204,1,b3adaa8da48bcea5,0,0
371,371,0,0,0,1,09ab,001c,2475,0,1,b3adaa8da48bcea5,0,0
372,372,0,0,0,1,0000,001c,0,0,1,b3adaa8da48bcea5,0,0
373,373,0,0,0,1,0000,001c,0,0,1,b3adaa8da48bcea5,0,0
374,374,0,0,0,1,0000,001c,0,0,1,b3adaa8da48bcea5,0,0
375,375,0,19139346,0,1,0000,001c,0,2834,1,b3adaa8da48bcea5,0,0
376,376,0,150117612,0,1,0722,001c,1826,7404,1,b3adaa8da48bcea5,0,0
377,377,0,260658850,0,1,170c,001c,5390,5794,1,b3adaa8da48bcea5,0,0
378,378,0,328146244,0,1,3dfc,001c,10740,7492,1,b3adaa8da48bcea5,0,0
379,379,0,472165751,0,1,39fa,001c,12666,11639,1,b3adaa8da48bcea5,0,0
380,380,0,465003051,0,1,346e,001c,13422,8747,1,b3adaa8da48bcea5,0,0
381,381,0,536674314,0,1,3e6d,001c,15980,10,1,b3adaa8da48bcea5,0,0
382,382,0,536772612,0,1,3eff,001c,16383,4,1,b3adaa8da48bcea5,0,0
383,383,0,536821761,0,1,3fff,001c,16383,1,1,b3adaa8da48bcea5,0,0
384,384,0,536821761,0,1,3fff,001c,16383,1,1,b3adaa8da48bcea5,0,0
385,385,0,506007216,0,1,3fff,001c,16383,3760,1,b3adaa8da48bcea5,0,0
386,386,0,483246016,0,1,3e59,001c,16089,16320,1,b3adaa8da48bcea5,0,0
387,387,0,376482504,0,1,34f1,001c,13553,10952,1,b3adaa8da48bcea5,0,0
388,388,0,285041059,0,1,3128,001c,12584,8611,1,b3adaa8da48bcea5,0,0
389,389,0,208936355,0,1,2b43,001c,11075,7587,1,b3adaa8da48bcea5,0,0
390,390,0,78753640,0,1,170a,001c,5898,12136,1,b3adaa8da48bcea5,0,0
391,391,0,0,0,1,0cbd,001c,3261,0,1,b3adaa8da48bcea5,0,0
392,392,0,0,0,1,0000,001c,0,0,1,b3adaa8da48bcea5,0,0
393,393,0,0,0,1,0000,001c,0,0,1,b3adaa8da48bcea5,0,0
394,394,0,0,0,1,0000,001c,0,0,1,b3adaa8da48bcea5,0,0
395,395,0,16785920,0,1,0000,001c,0,8704,1,b3adaa8da48bcea5,0,0
396,396,0,62568651,0,1,0818,001c,2072,14539,1,b3adaa8da48bcea5,0,0
397,397,0,177444540,0,1,1372,001c,4978,5820,1,b3adaa8da48bcea5,0,0
398,398,0,354863314,0,1,2094,001c,8340,2258,1,b3adaa8da48bcea5,0,0
399,399,0,406471560,0,1,2c45,001c,11333,904,1,b3adaa8da48bcea5,0,0
400,400,0,434041470,0,1,392e,001c,14638,12926,1,b3adaa8da48bcea5,0,0
401,401,0,514131153,0,1,37d7,001c,14295,1233,1,b3adaa8da48bcea5,0,0
402,402,0,528597495,0,1,3fff,001c,16383,503,1,b3adaa8da48bcea5,0,0
403,403,0,527680047,0,1,3fff,001c,16383,559,1,b3adaa8da48bcea5,0,0
404,404,0,526729833,0,1,3fff,001c,16383,617,1,b3adaa8da48bcea5,0,0
405,405,0,512413120,0,1,3fff,001c,16383,3520,1,b3adaa8da48bcea5,0,0
406,406,0,433856222,0,1,37aa,001c,14250,7902,1,b3adaa8da48bcea5,0,0
407,407,0,402939072,0,1,3910,001c,14608,7360,1,b3adaa8da48bcea5,0,0
408,408,0,352799070,0,1,27eb,001c,10219,2398,1,b3adaa8da48bcea5,0,0
409,409,0,187911202,0,1,2097,001c,8343,3106,1,b3adaa8da48bcea5,0,0
410,410,0,102907564,0,1,1368,001c,4968,16044,1,b3adaa8da48bcea5,0,0
411,411,0,0,0,1,03b3,001c,947,0,1,b3adaa8da48bcea5,0,0
412,412,0,0,0,1,0380,001c,2,0,1,b3adaa8da48bcea5,0,0
413,413,0,0,0,1,0000,001c,0,0,1,b3adaa8da48bcea5,0,0
414,414,0,0,0,1,0000,001c,0,0,1,b3adaa8da48bcea5,0,0
415,415,0,64782168,0,1,0002,001c,2,16216,1,b3adaa8da48bcea5,0,0
416,416,0,64687685,0,1,0d1a,001c,3354,3653,1,b3adaa8da48bcea5,0,0
417,417,0,154521642,0,1,0d1e,001c,7582,4138,1,b3adaa8da48bcea5,0,0
418,418,0,259070525,0,1,16af,001c,6063,6717,1,b3adaa8da48bcea5,0,0
419,419,0,351453722,0,1,3b85,001c,15237,538,1,b3adaa8da48bcea5,0,0
420,420,0,452296416,0,1,3185,001c,13741,16096,1,b3adaa8da48bcea5,0,0
421,421,0,440135320,0,1,352b,001c,13611,11928,1,b3adaa8da48bcea5,0,0
422,422,0,501860439,0,1,3ead,001c,16045,2135,1,b3adaa8da48bcea5,0,0
423,423,0,500074692,0,1,3fff,001c,16383,2244,1,b3adaa8da48bcea5,0,0
424,424,0,498239796,0,1,3fff,001c,16383,2356,1,b3adaa8da48bcea5,0,0
425,425,0,496372134,0,1,3fff,001c,16383,2470,1,b3adaa8da48bcea5,0,0
426,426,0,429278586,0,1,3de7,001c,15847,1402,1,b3adaa8da48bcea5,0,0
427,427,0,437927721,0,1,3412,001c,13330,16169,1,b3adaa8da48bcea5,0,0
428,428,0,305308377,0,1,3020,001c,12320,8921,1,b3adaa8da48bcea5,0,0
429,429,0,249121035,0,1,29fe,001c,10750,2315,1,b3adaa8da48bcea5,0,0
430,430,0,145426518,0,1,157f,001c,5503,2134,1,b3adaa8da48bcea5,0,0
431,431,0,26961456,0,1,06c3,001c,1731,9776,1,b3adaa8da48bcea5,0,0
432,432,0,0,0,1,0000,001c,0,0,1,b3adaa8da48bcea5,0,0
433,433,0,0,0,1,0000,001c,0,0,1,b3adaa8da48bcea5,0,0
434,434,0,0,0,1,0000,001c,0,0,1,b3adaa8da48bcea5,0,0
435,435,0,0,0,1,0000,001c,0,0,1,b3adaa8da48bcea5,0,0
436,436,0,6032668,0,1,09f7,001c,2551,3356,1,b3adaa8da48bcea5,0,0
437,437,0,97675510,0,1,1920,001c,6432,10486,1,b3adaa8da48bcea5,0,0
438,438,0,166343416,0,1,2223,001c,8739,13048,1,b3adaa8da48bcea5,0,0
439,439,0,317529345,0,1,2d75,001c,11637,7425,1,b3adaa8da48bcea5,0,0
440,440,0,359951812,0,1,3a22,001c,14882,11716,1,b3adaa8da48bcea5,0,0
441,441,0,384286736,0,1,3c96,001c,15510,16,1,b3adaa8da48bcea5,0,0
442,442,0,450684465,0,1,3fff,001c,16383,9777,1,b3adaa8da48bcea5,0,0
443,443,0,456282933,0,1,3fff,001c,16383,4917,1,b3adaa8da48bcea5,0,0
444,444,0,453727185,0,1,3fff,001c,16383,5073,1,b3adaa8da48bcea5,0,0
445,445,0,451138671,0,1,3fd7,001c,16343,5231,1,b3adaa8da48bcea5,0,0
446,446,0,435047907,0,1,3705,001c,14085,3555,1,b3adaa8da48bcea5,0,0
447,447,0,432598320,0,1,33a0,001c,13216,11568,1,b3adaa8da48bcea5,0,0
448,448,0,360684316,0,1,27a9,001c,9769,6940,1,b3adaa8da48bcea5,0,0
449,449,0,330414343,0,1,3f34,001c,7989,14599,1,b3adaa8da48bcea5,0,0
450,450,0,286171200,0,1,1fbe,001c,4542,8256,1,b3adaa8da48bcea5,0,0
451,451,0,145021562,0,1,11fe,001c,510,6778,1,b3adaa8da48bcea5,0,0
452,452,0,45823797,0,1,0170,001c,368,14133,1,b3adaa8da48bcea5,0,0
453,453,0,0,0,1,0000,001c,0,0,1,b3adaa8da48bcea5,0,0
454,454,0,0,0,1,0000,001c,0,0,1,b3adaa8da48bcea5,0,0
455,455,0,0,0,1,0220,001c,544,0,1,b3adaa8da48bcea5,0,0
456,456,0,0,0,1,0224,001c,3876,0,1,b3adaa8da48bcea5,0,0
457,457,0,4096,0,1,0f04,001c,8004,4096,1,b3adaa8da48bcea5,0,0
458,458,0,66022275,0,1,1c42,001c,7234,11139,1,b3adaa8da48bcea5,0,0
459,459,0,161744919,0,1,2501,001c,9473,2071,1,b3adaa8da48bcea5,0,0
460,460,0,217634959,0,1,3286,001c,12934,6287,1,b3adaa8da48bcea5,0,0
461,461,0,288230841,0,1,3618,001c,13848,3513,1,b3adaa8da48bcea5,0,0
462,462,0,366332127,0,1,3f48,001c,16200,2271,1,b3adaa8da48bcea5,0,0
463,463,0,378326310,0,1,3fff,001c,16383,3366,1,b3adaa8da48bcea5,0,0
464,464,0,396747111,0,1,3fff,001c,16383,8551,1,b3adaa8da48bcea5,0,0
465,465,0,393634341,0,1,3fff,001c,16383,8741,1,b3adaa8da48bcea5,0,0
466,466,0,390521571,0,1,3d81,001c,15745,8931,1,b3adaa8da48bcea5,0,0
467,467,0,385200695,0,1,3b6a,001c,15210,12855,1,b3adaa8da48bcea5,0,0
468,468,0,382769415,0,1,2ee0,001c,12000,6407,1,b3adaa8da48bcea5,0,0
469,469,0,327114576,0,1,287c,001c,10364,8016,1,b3adaa8da48bcea5,0,0
470,470,0,331014528,0,1,1be3,001c,7139,8576,1,b3adaa8da48bcea5,0,0
471,471,0,226233124,0,1,04f0,001c,1264,2852,1,b3adaa8da48bcea5,0,0
472,472,0,181027935,0,1,0000,001c,0,1119,1,b3adaa8da48bcea5,0,0
473,473,0,100634094,0,1,0000,001c,0,3566,1,b3adaa8da48bcea5,0,0
474,474,0,8954550,0,1,0000,001c,0,8886,1,b3adaa8da48bcea5,0,0
475,475,0,0,0,1,0000,001c,0,0,1,b3adaa8da48bcea5,0,0
476,476,0,0,0,1,040c,001c,1036,0,1,b3adaa8da48bcea5,0,0
477,477,0,0,0,1,1a8d,001c,6797,0,1,b3adaa8da48bcea5,0,0
478,478,0,9791232,0,1,23a2,001c,9122,9984,1,b3adaa8da48bcea5,0,0
479,479,0,82353568,0,1,2e9a,001c,11930,7584,1,b3adaa8da48bcea5,0,0
480,480,0,152931900,0,1,3b00,001c,15104,3644,1,b3adaa8da48bcea5,0,0
481,481,0,196906979,0,1,3d40,001c,15680,4067,1,b3adaa8da48bcea5,0,0
482,482,0,267239609,0,1,3fff,001c,16383,185,1,b3adaa8da48bcea5,0,0
483,483,0,283873760,0,1,3fff,001c,16383,4576,1,b3adaa8da48bcea5,0,0
484,484,0,327883970,0,1,3fff,001c,16383,7362,1,b3adaa8da48bcea5,0,0
485,485,0,328298937,0,1,3f37,001c,16183,12729,1,b3adaa8da48bcea5,0,0
486,486,0,324924039,0,1,3f3f,001c,13887,12935,1,b3adaa8da48bcea5,0,0
487,487,0,321516375,0,1,36ff,001c,13055,13143,1,b3adaa8da48bcea5,0,0
488,488,0,304746092,0,1,32fd,001c,14076,3692,1,b3adaa8da48bcea5,0,0
489,489,0,292011210,0,1,25bd,001c,15805,15562,1,b3adaa8da48bcea5,0,0
490,490,0,228081006,0,1,1fb6,001c,8118,15726,1,b3adaa8da48bcea5,0,0
491,491,0,194000139,0,1,0fb6,001c,4022,13579,1,b3adaa8da48bcea5,0,0
492,492,0,132559672,0,1,0000,001c,0,13112,1,b3adaa8da48bcea5,0,0
493,493,0,22307250,0,1,0000,001c,0,8626,1,b3adaa8da48bcea5,0,0
494,494,0,0,0,1,0000,001c,0,0,1,b3adaa8da48bcea5,0,0
495,495,0,0,0,1,0000,001c,0,0,1,b3adaa8da48bcea5,0,0
496,496,0,0,0,1,0268,001c,616,0,1,b3adaa8da48bcea5,0,0
497,497,0,0,0,1,10b9,001c,4281,0,1,b3adaa8da48bcea5,0,0
498,498,0,18229056,0,1,1e34,001c,7732,10048,1,b3adaa8da48bcea5,0,0
499,499,0,116368164,0,1,2660,001c,9824,8996,1,b3adaa8da48bcea5,0,0
500,500,0,154217868,0,1,3396,001c,13206,11660,1,b3adaa8da48bcea5,0,0
501,501,0,199419458,0,1,3692,001c,13970,9794,1,b3adaa8da48bcea5,0,0
502,502,0,248917944,0,1,3fe0,001c,16352,12216,1,b3adaa8da48bcea5,0,0
503,503,0,255156440,0,1,3fff,001c,16383,8408,1,b3adaa8da48bcea5,0,0
504,504,0,263291193,0,1,3fff,001c,16383,313,1,b3adaa8da48bcea5,0,0
505,505,0,259867146,0,1,3fff,001c,16383,522,1,b3adaa8da48bcea5,0,0
506,506,0,256443099,0,1,3ca5,001c,15525,731,1,b3adaa8da48bcea5,0,0
507,507,0,250949556,0,1,3a5e,001c,14942,12212,1,b3adaa8da48bcea5,0,0
508,508,0,247499636,0,1,2dc2,001c,11714,2932,1,b3adaa8da48bcea5,0,0
509,509,0,208558584,0,1,22f8,001c,8952,6648,1,b3adaa8da48bcea5,0,0
510,510,0,193162093,0,1,1a05,001c,6661,11117,1,b3adaa8da48bcea5,0,0
511,511,0,139826752,0,1,0acb,001c,2763,5696,1,b3adaa8da48bcea5,0,0
512,512,0,108873699,0,1,0000,001c,0,2019,1,b3adaa8da48bcea5,0,0
513,513,0,57798070,0,1,0000,001c,0,11702,1,b3adaa8da48bcea5,0,0
514,514,0,0,0,1,0000,001c,0,0,1,b3adaa8da48bcea5,0,0
515,515,0,0,0,1,0000,001c,0,0,1,b3adaa8da48bcea5,0,0
516,516,0,0,0,1,060f,001c,1551,0,1,b3adaa8da48bcea5,0,0
517,517,0,0,0,1,1425,001c,5157,0,1,b3adaa8da48bcea5,0,0
518,518,0,7750868,0,1,2936,001c,10550,1236,1,b3adaa8da48bcea5,0,0
519,519,0,8160646,0,1,2fd2,001c,12242,1414,1,b3adaa8da48bcea5,0,0
520,520,0,54638616,0,1,3fcb,001c,15307,14360,1,b3adaa8da48bcea5,0,0
521,521,0,96298770,0,1,3fea,001c,15787,10002,1,b3adaa8da48bcea5,0,0
522,522,0,121253307,0,1,3fff,001c,16383,11707,1,b3adaa8da48bcea5,0,0
523,523,0,160265730,0,1,3fff,001c,16383,13826,1,b3adaa8da48bcea5,0,0
524,524,0,167436360,0,1,3fff,001c,16383,8264,1,b3adaa8da48bcea5,0,0
525,525,0,192773667,0,1,3fff,001c,16383,15907,1,b3adaa8da48bcea5,0,0
526,526,0,189600459,0,1,3eec,001c,16364,4811,1,b3adaa8da48bcea5,0,0
527,527,0,186373008,0,1,3569,001c,14185,5008,1,b3adaa8da48bcea5,0,0
528,528,0,183161940,0,1,3208,001c,13832,5204,1,b3adaa8da48bcea5,0,0
529,529,0,171102360,0,1,240f,001c,9231,4248,1,b3adaa8da48bcea5,0,0
530,530,0,161368614,0,1,1c26,001c,7206,2598,1,b3adaa8da48bcea5,0,0
531,531,0,124208560,0,1,0dda,001c,3546,1456,1,b3adaa8da48bcea5,0,0
532,532,0,93362632,0,1,0000,001c,0,6600,1,b3adaa8da48bcea5,0,0
533,533,0,68198878,0,1,0000,001c,0,8670,1,b3adaa8da48bcea5,0,0
534,534,0,28077224,0,1,0000,001c,0,11432,1,b3adaa8da48bcea5,0,0
535,535,0,0,0,1,0000,001c,0,0,1,b3adaa8da48bcea5,0,0
536,536,0,0,0,1,02ef,001c,751,0,1,b3adaa8da48bcea5,0,0
537,537,0,0,0,1,121c,001c,4636,0,1,b3adaa8da48bcea5,0,0
538,538,0,0,0,1,1f94,001c,8084,0,1,b3adaa8da48bcea5,0,0
539,539,0,14287908,0,1,277d,001c,10109,1060,1,b3adaa8da48bcea5,0,0
540,540,0,14018044,0,1,3880,001c,14464,9724,1,b3adaa8da48bcea5,0,0
541,541,0,45115356,0,1,378d,001c,14221,10204,1,b3adaa8da48bcea5,0,0
542,542,0,90152268,0,1,3fff,001c,16383,7500,1,b3adaa8da48bcea5,0,0
543,543,0,102317432,0,1,3fff,001c,16383,15736,1,b3adaa8da48bcea5,0,0
544,544,0,125419800,0,1,3fff,001c,16383,280,1,b3adaa8da48bcea5,0,0
545,545,0,126943136,0,1,3fff,001c,16383,16288,1,b3adaa8da48bcea5,0,0
546,546,0,128278890,0,1,37e1,001c,14305,8554,1,b3adaa8da48bcea5,0,0
547,547,0,125411865,0,1,3995,001c,14741,8729,1,b3adaa8da48bcea5,0,0
548,548,0,122577606,0,1,2c90,001c,11408,8902,1,b3adaa8da48bcea5,0,0
549,549,0,117258287,0,1,217c,001c,8572,14383,1,b3adaa8da48bcea5,0,0
550,550,0,97497942,0,1,185b,001c,6235,13142,1,b3adaa8da48bcea5,0,0
551,551,0,89056851,0,1,08ba,001c,2234,9811,1,b3adaa8da48bcea5,0,0
552,552,0,76586061,0,1,0000,001c,0,7245,1,b3adaa8da48bcea5,0,0
553,553,0,47592316,0,1,0000,001c,0,13180,1,b3adaa8da48bcea5,0,0
554,554,0,22867915,0,1,0000,001c,0,12235,1,b3adaa8da48bcea5,0,0
555,555,0,0,0,1,0000,001c,0,0,1,b3adaa8da48bcea5,0,0
556,556,0,0,0,1,0c18,001c,3096,0,1,b3adaa8da48bcea5,0,0
557,557,0,0,0,1,1dda,001c,5586,0,1,b3adaa8da48bcea5,0,0
558,558,0,0,0,1,35d6,001c,11222,0,1,b3adaa8da48bcea5,0,0
559,559,0,4366944,0,1,3ae6,001c,15078,8800,1,b3adaa8da48bcea5,0,0
560,560,0,25976519,0,1,34e6,001c,13542,7879,1,b3adaa8da48bcea5,0,0
561,561,0,43313736,0,1,3efc,001c,16124,10824,1,b3adaa8da48bcea5,0,0
562,562,0,52702263,0,1,3e7f,001c,16381,11319,1,b3adaa8da48bcea5,0,0
